#YY,MM,DD,hh,mm,WDI,R WSP,D GST,WVHT,DPD,APD,MWD,PRES,ATMP,WTMP,DEWP,VIS,TIDE
2020,5,6,11,40,999,99,99,0.38,7.69,5.76,174,1011.5,999,8.9,999,99,99
2020,5,6,11,50,999,99,99,99,99,99,999,1011.5,999,8.9,999,99,99
2020,5,6,12,0,999,99,99,99,99,99,999,1011.8,999,8.9,999,99,99
2020,5,6,12,10,999,99,99,99,99,99,999,1011.8,999,8.9,999,99,99
2020,5,6,12,20,999,99,99,99,99,99,999,1011.8,999,8.9,999,99,99
2020,5,6,12,30,999,99,99,99,99,99,999,1011.5,999,8.9,999,99,99
2020,5,6,12,40,999,99,99,0.36,9.09,5.77,105,1011.2,999,8.9,999,99,99
2020,5,6,12,50,999,99,99,99,99,99,999,1011.5,999,8.9,999,99,99
2020,5,6,13,0,999,99,99,99,99,99,999,1011,999,8.9,999,99,99
2020,5,6,13,10,999,99,99,99,99,99,999,1011.1,999,8.9,999,99,99
2020,5,6,13,20,999,99,99,99,99,99,999,1011.2,999,8.9,999,99,99
2020,5,6,13,30,999,99,99,99,99,99,999,1011.1,999,8.9,999,99,99
2020,5,6,13,40,999,99,99,0.43,8.33,4.14,147,1011,999,8.9,999,99,99
2020,5,6,13,50,999,99,99,99,99,99,999,1010.9,999,8.9,999,99,99
2020,5,6,14,0,999,99,99,99,99,99,999,1010.7,999,8.9,999,99,99
2020,5,6,14,10,999,99,99,99,99,99,999,1010.7,999,8.9,999,99,99
2020,5,6,14,20,999,99,99,99,99,99,999,1010.5,999,8.9,999,99,99
2020,5,6,14,30,999,99,99,99,99,99,999,1010.5,999,8.9,999,99,99
2020,5,6,14,40,999,99,99,0.48,8.33,3.84,140,1010.2,999,8.9,999,99,99
2020,5,6,14,50,999,99,99,99,99,99,999,1009.9,999,8.9,999,99,99
2020,5,6,15,0,999,99,99,99,99,99,999,1009.8,999,8.9,999,99,99
2020,5,6,15,10,999,99,99,99,99,99,999,1009.8,999,8.9,999,99,99
2020,5,6,15,20,999,99,99,99,99,99,999,1009.6,999,8.9,999,99,99
2020,5,6,15,30,999,99,99,99,99,99,999,1009.6,999,8.9,999,99,99
2020,5,6,15,40,999,99,99,0.77,4.17,3.7,156,1009.5,999,8.9,999,99,99
2020,5,6,15,50,999,99,99,99,99,99,999,1009.1,999,8.9,999,99,99
2020,5,6,16,0,999,99,99,99,99,99,999,1008.7,999,8.9,999,99,99
2020,5,6,16,10,999,99,99,99,99,99,999,1008.5,999,8.9,999,99,99
2020,5,6,16,20,999,99,99,99,99,99,999,1008.1,999,8.9,999,99,99
2020,5,6,16,30,999,99,99,99,99,99,999,1007.9,999,8.9,999,99,99
2020,5,6,16,40,999,99,99,0.99,4.35,3.84,136,1007.5,999,8.9,999,99,99
2020,5,6,16,50,999,99,99,99,99,99,999,1007.3,999,8.9,999,99,99
2020,5,6,17,0,999,99,99,99,99,99,999,1007.3,999,8.9,999,99,99
2020,5,6,17,10,999,99,99,99,99,99,999,1006.8,999,8.9,999,99,99
2020,5,6,17,20,999,99,99,99,99,99,999,1006.9,999,8.9,999,99,99
2020,5,6,17,30,999,99,99,99,99,99,999,1007.7,999,8.9,999,99,99
2020,5,6,17,40,999,99,99,1.17,4.76,4.12,122,1007.5,999,8.9,999,99,99
2020,5,6,17,50,999,99,99,99,99,99,999,1007.6,999,8.9,999,99,99
2020,5,6,18,0,999,99,99,99,99,99,999,1007,999,8.9,999,99,99
2020,5,6,18,10,999,99,99,99,99,99,999,1007.3,999,8.8,999,99,99
2020,5,6,18,20,999,99,99,99,99,99,999,1007.1,999,8.8,999,99,99
2020,5,6,18,30,999,99,99,99,99,99,999,1006.8,999,8.8,999,99,99
2020,5,6,18,40,999,99,99,1.36,5,4.2,116,1006.5,999,8.8,999,99,99
2020,5,6,18,50,999,99,99,99,99,99,999,1006.8,999,8.8,999,99,99
2020,5,6,19,0,999,99,99,99,99,99,999,1006.6,999,8.8,999,99,99
2020,5,6,19,10,999,99,99,99,99,99,999,1006.6,999,8.8,999,99,99
2020,5,6,19,20,999,99,99,99,99,99,999,1006.2,999,8.8,999,99,99
2020,5,6,19,30,999,99,99,99,99,99,999,1006.6,999,8.8,999,99,99
2020,5,6,19,40,999,99,99,1.52,5.56,4.52,118,1006.5,999,8.8,999,99,99
2020,5,6,19,50,999,99,99,99,99,99,999,1006.4,999,8.8,999,99,99
2020,5,6,20,0,999,99,99,99,99,99,999,1006.6,999,8.8,999,99,99
2020,5,6,20,10,999,99,99,99,99,99,999,1006.2,999,8.8,999,99,99
2020,5,6,20,20,999,99,99,99,99,99,999,1006.3,999,8.7,999,99,99
2020,5,6,20,30,999,99,99,99,99,99,999,1006.1,999,8.8,999,99,99
2020,5,6,20,40,999,99,99,1.77,6.25,4.78,125,1006.2,999,8.7,999,99,99
2020,5,6,20,50,999,99,99,99,99,99,999,1006.3,999,8.7,999,99,99
2020,5,6,21,0,999,99,99,99,99,99,999,1006.4,999,8.7,999,99,99
2020,5,6,21,10,999,99,99,99,99,99,999,1006.6,999,8.7,999,99,99
2020,5,6,21,20,999,99,99,99,99,99,999,1006.5,999,8.7,999,99,99
2020,5,6,21,30,999,99,99,99,99,99,999,1006.9,999,8.7,999,99,99
2020,5,6,21,40,999,99,99,1.96,6.67,5.09,123,1006.9,999,8.7,999,99,99
2020,5,6,21,50,999,99,99,99,99,99,999,1006.8,999,8.7,999,99,99
2020,5,6,22,0,999,99,99,99,99,99,999,1007,999,8.7,999,99,99
2020,5,6,22,10,999,99,99,99,99,99,999,1007,999,8.7,999,99,99
2020,5,6,22,20,999,99,99,99,99,99,999,1006.7,999,8.7,999,99,99
2020,5,6,22,30,999,99,99,99,99,99,999,1007,999,8.7,999,99,99
2020,5,6,22,40,999,99,99,1.96,7.14,5.31,116,1007,999,8.7,999,99,99
2020,5,6,22,50,999,99,99,99,99,99,999,1007.1,999,8.7,999,99,99
2020,5,6,23,0,999,99,99,99,99,99,999,1007,999,8.6,999,99,99
2020,5,6,23,10,999,99,99,99,99,99,999,1007,999,8.6,999,99,99
2020,5,6,23,20,999,99,99,99,99,99,999,1006.9,999,999,999,99,99
2020,5,6,23,30,999,99,99,99,99,99,999,1006.6,999,8.7,999,99,99
2020,5,6,23,40,999,99,99,2.29,7.69,5.47,114,1006.7,999,8.7,999,99,99
2020,5,6,23,50,999,99,99,99,99,99,999,1006.8,999,8.7,999,99,99
2020,5,7,0,0,999,99,99,99,99,99,999,1006.9,999,8.7,999,99,99
2020,5,7,0,10,999,99,99,99,99,99,999,1007.1,999,8.6,999,99,99
2020,5,7,0,20,999,99,99,99,99,99,999,1007.1,999,8.6,999,99,99
2020,5,7,0,30,999,99,99,99,99,99,999,1007,999,8.6,999,99,99
2020,5,7,0,40,999,99,99,2.36,7.69,5.55,114,1007.1,999,8.6,999,99,99
2020,5,7,0,50,999,99,99,99,99,99,999,1007.3,999,8.6,999,99,99
2020,5,7,1,0,999,99,99,99,99,99,999,1007.7,999,8.6,999,99,99
2020,5,7,1,10,999,99,99,99,99,99,999,1007.5,999,8.6,999,99,99
2020,5,7,1,20,999,99,99,99,99,99,999,1007.4,999,8.6,999,99,99
2020,5,7,1,30,999,99,99,99,99,99,999,1007.3,999,8.6,999,99,99
2020,5,7,1,40,999,99,99,2.4,7.69,5.74,102,1007.7,999,8.6,999,99,99
2020,5,7,1,50,999,99,99,99,99,99,999,1007.6,999,8.6,999,99,99
2020,5,7,2,0,999,99,99,99,99,99,999,1007.7,999,8.6,999,99,99
2020,5,7,2,10,999,99,99,99,99,99,999,1007.5,999,8.6,999,99,99
2020,5,7,2,20,999,99,99,99,99,99,999,1007.5,999,8.6,999,99,99
2020,5,7,2,30,999,99,99,99,99,99,999,1007.4,999,8.6,999,99,99
2020,5,7,2,40,999,99,99,2.3,7.69,5.67,108,1007.6,999,8.6,999,99,99
2020,5,7,2,50,999,99,99,99,99,99,999,1007.5,999,8.6,999,99,99
2020,5,7,3,0,999,99,99,99,99,99,999,1007.7,999,8.6,999,99,99
2020,5,7,3,10,999,99,99,99,99,99,999,1007.7,999,8.6,999,99,99
2020,5,7,3,20,999,99,99,99,99,99,999,1007.6,999,8.6,999,99,99
2020,5,7,3,30,999,99,99,99,99,99,999,1007.4,999,8.6,999,99,99
2020,5,7,3,40,999,99,99,2.11,8.33,5.47,118,1007.4,999,8.6,999,99,99
2020,5,7,3,50,999,99,99,99,99,99,999,1007.5,999,8.6,999,99,99
2020,5,7,4,0,999,99,99,99,99,99,999,1007.7,999,8.5,999,99,99
2020,5,7,4,10,999,99,99,99,99,99,999,1007.6,999,8.5,999,99,99
2020,5,7,4,20,999,99,99,99,99,99,999,1007.7,999,8.5,999,99,99
2020,5,7,4,30,999,99,99,99,99,99,999,1007.5,999,8.5,999,99,99
2020,5,7,4,40,999,99,99,2.4,7.69,5.84,115,1007.4,999,8.5,999,99,99
2020,5,7,4,50,999,99,99,99,99,99,999,1007.4,999,8.5,999,99,99
2020,5,7,5,0,999,99,99,99,99,99,999,1007.5,999,8.5,999,99,99
2020,5,7,5,10,999,99,99,99,99,99,999,1007.6,999,8.6,999,99,99
2020,5,7,5,20,999,99,99,99,99,99,999,1007.8,999,8.5,999,99,99
2020,5,7,5,30,999,99,99,99,99,99,999,1007.8,999,8.6,999,99,99
2020,5,7,5,40,999,99,99,1.97,7.69,5.45,115,1007.6,999,8.5,999,99,99
2020,5,7,5,50,999,99,99,99,99,99,999,1007.6,999,8.5,999,99,99
2020,5,7,6,0,999,99,99,99,99,99,999,1007.7,999,8.5,999,99,99
2020,5,7,6,10,999,99,99,99,99,99,999,1007.9,999,8.5,999,99,99
2020,5,7,6,20,999,99,99,99,99,99,999,1007.8,999,8.5,999,99,99
2020,5,7,6,30,999,99,99,99,99,99,999,1007.8,999,8.5,999,99,99
2020,5,7,6,40,999,99,99,1.98,7.69,5.55,109,1007.7,999,8.5,999,99,99
2020,5,7,6,50,999,99,99,99,99,99,999,1007.5,999,8.5,999,99,99
2020,5,7,7,0,999,99,99,99,99,99,999,1007.3,999,8.5,999,99,99
2020,5,7,7,10,999,99,99,99,99,99,999,1007.1,999,8.5,999,99,99
2020,5,7,7,20,999,99,99,99,99,99,999,1007.4,999,8.5,999,99,99
2020,5,7,7,30,999,99,99,99,99,99,999,1007.6,999,8.5,999,99,99
2020,5,7,7,40,999,99,99,1.92,8.33,5.67,115,1007.5,999,8.5,999,99,99
2020,5,7,7,50,999,99,99,99,99,99,999,1007.3,999,8.5,999,99,99
2020,5,7,8,0,999,99,99,99,99,99,999,1007.3,999,8.5,999,99,99
2020,5,7,8,10,999,99,99,99,99,99,999,1007.1,999,8.5,999,99,99
2020,5,7,8,20,999,99,99,99,99,99,999,1006.9,999,8.5,999,99,99
2020,5,7,8,30,999,99,99,99,99,99,999,1006.9,999,8.5,999,99,99
2020,5,7,8,40,999,99,99,1.74,7.69,5.69,110,1006.8,999,8.5,999,99,99
2020,5,7,8,50,999,99,99,99,99,99,999,1007,999,8.5,999,99,99
2020,5,7,9,0,999,99,99,99,99,99,999,1007.1,999,8.5,999,99,99
2020,5,7,9,10,999,99,99,99,99,99,999,1007.2,999,8.5,999,99,99
2020,5,7,9,20,999,99,99,99,99,99,999,1007.1,999,8.5,999,99,99
2020,5,7,9,30,999,99,99,99,99,99,999,1006.9,999,8.5,999,99,99
2020,5,7,9,40,999,99,99,1.68,7.69,5.82,106,1006.8,999,8.5,999,99,99
2020,5,7,9,50,999,99,99,99,99,99,999,1006.9,999,8.5,999,99,99
2020,5,7,10,0,999,99,99,99,99,99,999,1007.4,999,8.5,999,99,99
2020,5,7,10,10,999,99,99,99,99,99,999,1008,999,8.5,999,99,99
2020,5,7,10,20,999,99,99,99,99,99,999,1008.6,999,8.5,999,99,99
2020,5,7,10,30,999,99,99,99,99,99,999,1008.4,999,8.5,999,99,99
2020,5,7,10,40,999,99,99,1.58,7.69,5.71,102,1008.2,999,8.5,999,99,99
2020,5,7,10,50,999,99,99,99,99,99,999,1008.4,999,8.5,999,99,99
2020,5,7,11,0,999,99,99,99,99,99,999,1008.8,999,8.5,999,99,99
2020,5,7,11,10,999,99,99,99,99,99,999,1009.2,999,8.4,999,99,99
2020,5,7,11,20,999,99,99,99,99,99,999,1009.2,999,8.4,999,99,99
2020,5,7,11,30,999,99,99,99,99,99,999,1009.3,999,8.4,999,99,99
2020,5,7,11,40,999,99,99,1.45,7.69,5.78,96,1009.4,999,8.4,999,99,99
2020,5,7,11,50,999,99,99,99,99,99,999,1009.2,999,8.4,999,99,99
2020,5,7,12,0,999,99,99,99,99,99,999,1009.3,999,8.4,999,99,99
2020,5,7,12,10,999,99,99,99,99,99,999,1009.6,999,8.4,999,99,99
2020,5,7,12,20,999,99,99,99,99,99,999,1009.6,999,8.4,999,99,99
2020,5,7,12,30,999,99,99,99,99,99,999,1009.8,999,8.4,999,99,99
2020,5,7,12,40,999,99,99,1.29,8.33,5.49,106,1009.5,999,8.4,999,99,99
2020,5,7,12,50,999,99,99,99,99,99,999,1009,999,8.4,999,99,99
2020,5,7,13,0,999,99,99,99,99,99,999,1009,999,8.4,999,99,99
2020,5,7,13,10,999,99,99,99,99,99,999,1009.3,999,8.5,999,99,99
2020,5,7,13,20,999,99,99,99,99,99,999,1009.4,999,8.5,999,99,99
2020,5,7,13,30,999,99,99,99,99,99,999,1009.4,999,8.5,999,99,99
2020,5,7,13,40,999,99,99,1.26,7.69,5.25,100,1009.4,999,8.5,999,99,99
2020,5,7,13,50,999,99,99,99,99,99,999,1009.4,999,8.5,999,99,99
2020,5,7,14,0,999,99,99,99,99,99,999,1009.5,999,8.5,999,99,99
2020,5,7,14,10,999,99,99,99,99,99,999,1009.4,999,8.6,999,99,99
2020,5,7,14,20,999,99,99,99,99,99,999,1009.6,999,8.6,999,99,99
2020,5,7,14,30,999,99,99,99,99,99,999,1009.7,999,8.6,999,99,99
2020,5,7,14,40,999,99,99,1.23,7.69,4.9,102,1009.8,999,8.6,999,99,99
2020,5,7,14,50,999,99,99,99,99,99,999,1009.9,999,8.7,999,99,99
2020,5,7,15,0,999,99,99,99,99,99,999,1010,999,8.7,999,99,99
2020,5,7,15,10,999,99,99,99,99,99,999,1010.1,999,8.7,999,99,99
2020,5,7,15,20,999,99,99,99,99,99,999,1010.1,999,8.8,999,99,99
2020,5,7,15,30,999,99,99,99,99,99,999,1010.1,999,8.8,999,99,99
2020,5,7,15,40,999,99,99,1.25,7.14,4.85,108,1010.3,999,8.8,999,99,99
2020,5,7,15,50,999,99,99,99,99,99,999,1010.4,999,8.8,999,99,99
2020,5,7,16,0,999,99,99,99,99,99,999,1010.4,999,8.8,999,99,99
2020,5,7,16,10,999,99,99,99,99,99,999,1010.5,999,8.8,999,99,99
2020,5,7,16,20,999,99,99,99,99,99,999,1010.5,999,8.9,999,99,99
2020,5,7,16,30,999,99,99,99,99,99,999,1010.5,999,8.9,999,99,99
2020,5,7,16,40,999,99,99,1.14,6.67,4.57,95,1010.5,999,9,999,99,99
2020,5,7,16,50,999,99,99,99,99,99,999,1010.5,999,9,999,99,99
2020,5,7,17,0,999,99,99,99,99,99,999,1010.5,999,9,999,99,99
2020,5,7,17,10,999,99,99,99,99,99,999,1010.4,999,9,999,99,99
2020,5,7,17,20,999,99,99,99,99,99,999,1010.4,999,9,999,99,99
2020,5,7,17,30,999,99,99,99,99,99,999,1010.3,999,9.1,999,99,99
2020,5,7,17,40,999,99,99,1.07,7.14,4.48,93,1010.3,999,9.2,999,99,99
2020,5,7,17,50,999,99,99,99,99,99,999,1010.4,999,9.2,999,99,99
2020,5,7,18,0,999,99,99,99,99,99,999,1010.3,999,9.1,999,99,99
2020,5,7,18,10,999,99,99,99,99,99,999,1010.4,999,9.1,999,99,99
2020,5,7,18,20,999,99,99,99,99,99,999,1010.3,999,9.1,999,99,99
2020,5,7,18,30,999,99,99,99,99,99,999,1010.3,999,9.2,999,99,99
2020,5,7,18,40,999,99,99,1.05,7.14,4.54,97,1010.2,999,9.1,999,99,99
2020,5,7,18,50,999,99,99,99,99,99,999,1010.2,999,9.1,999,99,99
2020,5,7,19,0,999,99,99,99,99,99,999,1010.2,999,9.1,999,99,99
2020,5,7,19,10,999,99,99,99,99,99,999,1010.1,999,9.2,999,99,99
2020,5,7,19,20,999,99,99,99,99,99,999,1010,999,9.2,999,99,99
2020,5,7,19,30,999,99,99,99,99,99,999,1010,999,9.2,999,99,99
2020,5,7,19,40,999,99,99,0.97,4.55,4.49,302,1009.9,999,9.2,999,99,99
2020,5,7,19,50,999,99,99,99,99,99,999,1009.9,999,9.2,999,99,99
2020,5,7,20,0,999,99,99,99,99,99,999,1009.9,999,9.2,999,99,99
2020,5,7,20,10,999,99,99,99,99,99,999,1009.9,999,9.3,999,99,99
2020,5,7,20,20,999,99,99,99,99,99,999,1009.9,999,9.2,999,99,99
2020,5,7,20,30,999,99,99,99,99,99,999,1009.8,999,9.2,999,99,99
2020,5,7,20,40,999,99,99,0.8,6.67,4.47,105,1009.9,999,9.3,999,99,99
2020,5,7,20,50,999,99,99,99,99,99,999,1009.9,999,9.3,999,99,99
2020,5,7,21,0,999,99,99,99,99,99,999,1009.9,999,9.3,999,99,99
2020,5,7,21,10,999,99,99,99,99,99,999,1010,999,999,999,99,99
2020,5,7,21,20,999,99,99,99,99,99,999,1010.1,999,9.3,999,99,99
2020,5,7,21,30,999,99,99,99,99,99,999,1010.1,999,9.3,999,99,99
2020,5,7,21,40,999,99,99,0.78,7.14,4.44,94,1010,999,9.2,999,99,99
2020,5,7,21,50,999,99,99,99,99,99,999,1010.1,999,9.2,999,99,99
2020,5,7,22,0,999,99,99,99,99,99,999,1010.1,999,9.2,999,99,99
2020,5,7,22,10,999,99,99,99,99,99,999,1010.1,999,9.2,999,99,99
2020,5,7,22,20,999,99,99,99,99,99,999,1010.1,999,9.2,999,99,99
2020,5,7,22,30,999,99,99,99,99,99,999,1009.9,999,9.2,999,99,99
2020,5,7,22,40,999,99,99,99,99,99,999,1010,999,9.2,999,99,99
2020,5,7,22,50,999,99,99,99,99,99,999,1009.8,999,9.2,999,99,99
2020,5,7,23,0,999,99,99,99,99,99,999,1009.9,999,9.2,999,99,99
2020,5,7,23,10,999,99,99,99,99,99,999,1009.9,999,9.2,999,99,99
2020,5,7,23,20,999,99,99,99,99,99,999,1009.8,999,9.2,999,99,99
2020,5,7,23,30,999,99,99,99,99,99,999,1009.9,999,9.2,999,99,99
2020,5,7,23,40,999,99,99,0.81,7.69,4.41,119,1009.9,999,9.2,999,99,99
2020,5,7,23,50,999,99,99,99,99,99,999,1010,999,9.2,999,99,99
2020,5,8,0,0,999,99,99,99,99,99,999,1010.2,999,9.1,999,99,99
2020,5,8,0,10,999,99,99,99,99,99,999,1010.2,999,9.1,999,99,99
2020,5,8,0,20,999,99,99,99,99,99,999,1010.2,999,9.1,999,99,99
2020,5,8,0,30,999,99,99,99,99,99,999,1010.3,999,9.1,999,99,99
2020,5,8,0,40,999,99,99,0.82,7.69,4.19,118,1010.4,999,9.1,999,99,99
2020,5,8,0,50,999,99,99,99,99,99,999,1010.6,999,9.1,999,99,99
2020,5,8,1,0,999,99,99,99,99,99,999,1010.7,999,9.1,999,99,99
2020,5,8,1,10,999,99,99,99,99,99,999,1010.8,999,9.1,999,99,99
2020,5,8,1,20,999,99,99,99,99,99,999,1011.1,999,9.1,999,99,99
2020,5,8,1,30,999,99,99,99,99,99,999,1011,999,9.1,999,99,99
2020,5,8,1,40,999,99,99,0.99,8.33,4.13,120,1011.1,999,9.1,999,99,99
2020,5,8,1,50,999,99,99,99,99,99,999,1011.3,999,9.1,999,99,99
2020,5,8,2,0,999,99,99,99,99,99,999,1011.3,999,9.1,999,99,99
2020,5,8,2,10,999,99,99,99,99,99,999,1011.1,999,9.1,999,99,99
2020,5,8,2,20,999,99,99,99,99,99,999,1011.2,999,999,999,99,99
2020,5,8,2,30,999,99,99,99,99,99,999,1011.3,999,9.1,999,99,99
2020,5,8,2,40,999,99,99,1.03,8.33,4.26,117,1011.2,999,9.1,999,99,99
2020,5,8,2,50,999,99,99,99,99,99,999,1011.2,999,9.1,999,99,99
2020,5,8,3,0,999,99,99,99,99,99,999,1011.1,999,9.1,999,99,99
2020,5,8,3,10,999,99,99,99,99,99,999,1011.1,999,9.1,999,99,99
2020,5,8,3,20,999,99,99,99,99,99,999,1011.1,999,9.1,999,99,99
2020,5,8,3,30,999,99,99,99,99,99,999,1011.1,999,9.1,999,99,99
2020,5,8,3,40,999,99,99,1.01,4,4.22,217,1011.1,999,9.1,999,99,99
2020,5,8,3,50,999,99,99,99,99,99,999,1010.9,999,9.1,999,99,99
2020,5,8,4,0,999,99,99,99,99,99,999,1011.2,999,9,999,99,99
2020,5,8,4,10,999,99,99,99,99,99,999,1011.1,999,9,999,99,99
2020,5,8,4,20,999,99,99,99,99,99,999,1011,999,9.1,999,99,99
2020,5,8,4,30,999,99,99,99,99,99,999,1011.1,999,9,999,99,99
2020,5,8,4,40,999,99,99,1.05,4.17,4.22,224,1010.9,999,9,999,99,99
2020,5,8,4,50,999,99,99,99,99,99,999,1010.9,999,9,999,99,99
2020,5,8,5,0,999,99,99,99,99,99,999,1010.9,999,9,999,99,99
2020,5,8,5,10,999,99,99,99,99,99,999,1011.1,999,9,999,99,99
2020,5,8,5,20,999,99,99,99,99,99,999,1011,999,9,999,99,99
2020,5,8,5,30,999,99,99,99,99,99,999,1010.8,999,9,999,99,99
2020,5,8,5,40,999,99,99,1.01,7.69,4.31,119,1011,999,9,999,99,99
2020,5,8,5,50,999,99,99,99,99,99,999,1011.1,999,9,999,99,99
2020,5,8,6,0,999,99,99,99,99,99,999,1010.9,999,9,999,99,99
2020,5,8,6,10,999,99,99,99,99,99,999,1011,999,9,999,99,99
2020,5,8,6,20,999,99,99,99,99,99,999,1010.8,999,9,999,99,99
2020,5,8,6,30,999,99,99,99,99,99,999,1010.7,999,9,999,99,99
2020,5,8,6,40,999,99,99,1.22,5,4.39,227,1010.7,999,9,999,99,99
2020,5,8,6,50,999,99,99,99,99,99,999,1010.6,999,9,999,99,99
2020,5,8,7,0,999,99,99,99,99,99,999,1010.6,999,9,999,99,99
2020,5,8,7,10,999,99,99,99,99,99,999,1010.6,999,9,999,99,99
2020,5,8,7,20,999,99,99,99,99,99,999,1010.7,999,9,999,99,99
2020,5,8,7,30,999,99,99,99,99,99,999,1010.6,999,9,999,99,99
2020,5,8,7,40,999,99,99,1.28,5.26,4.39,228,1010.4,999,9,999,99,99
2020,5,8,7,50,999,99,99,99,99,99,999,1011.1,999,8.9,999,99,99
2020,5,8,8,0,999,99,99,99,99,99,999,1011.1,999,8.9,999,99,99
2020,5,8,8,10,999,99,99,99,99,99,999,1011,999,8.9,999,99,99
2020,5,8,8,20,999,99,99,99,99,99,999,1010.9,999,8.9,999,99,99
2020,5,8,8,30,999,99,99,99,99,99,999,1010.8,999,8.9,999,99,99
2020,5,8,8,40,999,99,99,1.29,5.26,4.49,228,1010.9,999,8.9,999,99,99
2020,5,8,8,50,999,99,99,99,99,99,999,1010.9,999,8.9,999,99,99
2020,5,8,9,0,999,99,99,99,99,99,999,1011,999,8.9,999,99,99
2020,5,8,9,10,999,99,99,99,99,99,999,1011.1,999,8.9,999,99,99
2020,5,8,9,20,999,99,99,99,99,99,999,1010.9,999,8.9,999,99,99
2020,5,8,9,30,999,99,99,99,99,99,999,1010.9,999,8.9,999,99,99
2020,5,8,9,40,999,99,99,1.25,5.56,4.72,228,1011.1,999,8.9,999,99,99
2020,5,8,9,50,999,99,99,99,99,99,999,1011.3,999,8.9,999,99,99
2020,5,8,10,0,999,99,99,99,99,99,999,1011.2,999,8.9,999,99,99
2020,5,8,10,10,999,99,99,99,99,99,999,1011.3,999,8.9,999,99,99
2020,5,8,10,20,999,99,99,99,99,99,999,1011.4,999,8.9,999,99,99
2020,5,8,10,30,999,99,99,99,99,99,999,1011.4,999,8.9,999,99,99
2020,5,8,10,40,999,99,99,1.52,5.26,4.94,221,1011.5,999,8.9,999,99,99
2020,5,8,10,50,999,99,99,99,99,99,999,1011.7,999,8.9,999,99,99
2020,5,8,11,0,999,99,99,99,99,99,999,1011.7,999,8.9,999,99,99
2020,5,8,11,10,999,99,99,99,99,99,999,1011.8,999,8.9,999,99,99
2020,5,8,11,20,999,99,99,99,99,99,999,1011.8,999,8.9,999,99,99
2020,5,8,11,30,999,99,99,99,99,99,999,1012,999,8.9,999,99,99
2020,5,8,11,40,999,99,99,1.32,5.56,4.83,225,1012,999,8.9,999,99,99
2020,5,8,11,50,999,99,99,99,99,99,999,1012,999,8.9,999,99,99
2020,5,8,12,0,999,99,99,99,99,99,999,1012,999,8.9,999,99,99
2020,5,8,12,10,999,99,99,99,99,99,999,1012,999,8.9,999,99,99
2020,5,8,12,20,999,99,99,99,99,99,999,1012,999,8.9,999,99,99
2020,5,8,12,30,999,99,99,99,99,99,999,1012,999,8.9,999,99,99
2020,5,8,12,40,999,99,99,1.23,5.88,4.92,217,1011.9,999,8.9,999,99,99
2020,5,8,12,50,999,99,99,99,99,99,999,1011.9,999,8.9,999,99,99
2020,5,8,13,0,999,99,99,99,99,99,999,1012.2,999,8.9,999,99,99
2020,5,8,13,10,999,99,99,99,99,99,999,1012.4,999,9,999,99,99
2020,5,8,13,20,999,99,99,99,99,99,999,1012.3,999,9,999,99,99
2020,5,8,13,30,999,99,99,99,99,99,999,1012.5,999,9,999,99,99
2020,5,8,13,40,999,99,99,1.17,6.25,5.06,205,1012.6,999,9,999,99,99
2020,5,8,13,50,999,99,99,99,99,99,999,1012.8,999,8.9,999,99,99
2020,5,8,14,0,999,99,99,99,99,99,999,1012.8,999,9,999,99,99
2020,5,8,14,10,999,99,99,99,99,99,999,1012.9,999,8.9,999,99,99
2020,5,8,14,20,999,99,99,99,99,99,999,1012.8,999,9,999,99,99
2020,5,8,14,30,999,99,99,99,99,99,999,1012.7,999,9,999,99,99
2020,5,8,14,40,999,99,99,1.3,5.88,5.32,212,1012.8,999,9,999,99,99
2020,5,8,14,50,999,99,99,99,99,99,999,1012.8,999,9.1,999,99,99
2020,5,8,15,0,999,99,99,99,99,99,999,1012.7,999,9.1,999,99,99
2020,5,8,15,10,999,99,99,99,99,99,999,1012.3,999,9.2,999,99,99
2020,5,8,15,20,999,99,99,99,99,99,999,1012,999,9.1,999,99,99
2020,5,8,15,30,999,99,99,99,99,99,999,1012,999,9.1,999,99,99
2020,5,8,15,40,999,99,99,1.31,6.25,5.43,205,1012,999,9.3,999,99,99
2020,5,8,15,50,999,99,99,99,99,99,999,1012,999,9.1,999,99,99
2020,5,8,16,0,999,99,99,99,99,99,999,1011.9,999,9.2,999,99,99
2020,5,8,16,10,999,99,99,99,99,99,999,1011.3,999,9.2,999,99,99
2020,5,8,16,20,999,99,99,99,99,99,999,1011,999,9.3,999,99,99
2020,5,8,16,30,999,99,99,99,99,99,999,1010.9,999,9.3,999,99,99
2020,5,8,16,40,999,99,99,1.28,5.88,5.39,217,1010.6,999,9.3,999,99,99
2020,5,8,16,50,999,99,99,99,99,99,999,1010.6,999,9.3,999,99,99
2020,5,8,17,0,999,99,99,99,99,99,999,1010.5,999,9.4,999,99,99
2020,5,8,17,10,999,99,99,99,99,99,999,1010.3,999,9.4,999,99,99
2020,5,8,17,20,999,99,99,99,99,99,999,1010.1,999,999,999,99,99
2020,5,8,17,30,999,99,99,99,99,99,999,1010.1,999,9.3,999,99,99
2020,5,8,17,40,999,99,99,1.1,6.25,5.26,212,1010,999,9.3,999,99,99
2020,5,8,17,50,999,99,99,99,99,99,999,1009.9,999,9.4,999,99,99
2020,5,8,18,0,999,99,99,99,99,99,999,1010,999,9.4,999,99,99
