variable,coef,p_value,conditional_R2,marginal_R2,AICc
seas_sbt_temp_change_lag9_scaled,0.0303490838991025,0.456790334979104,0.15830873658072,6.02768307049761e-05,6426.68294409333
max_sbt_temp_change_abs_scaled,0.110342124236386,0.00226165863433349,0.159208244696388,0.000988557476862884,6417.89607657515
min_sbt_temp_change_abs_scaled,0.0531050494648126,0.28718427181303,0.160111090638202,0.000224683210292622,6426.09927160547
seas_sbt_temp_change_abs_scaled,0.0122510765693524,0.764147856640528,0.158399940678353,1.2222844054426e-05,6427.14764929477
max_sbt_temp_change_abs_lag1_scaled,0.0500686422933819,0.204743816904572,0.158650232565137,0.000182117716137664,6425.58035729687
max_sbt_temp_change_abs_lag2_scaled,0.00296026404568836,0.939308695034601,0.158267299160311,6.9967528748628e-07,6427.2392044974
max_sbt_temp_change_abs_lag3_scaled,0.0569536983949491,0.12270618913867,0.158601065841463,0.000263215202259078,6424.81157535792
max_sbt_temp_change_abs_lag4_scaled,-0.042850773762332,0.28242834300946,0.15811812319843,0.000144361346588146,6426.09974506436
max_sbt_temp_change_abs_lag5_scaled,-0.0582959125070452,0.13590058861184,0.158237360533415,0.000277206643922336,6425.00634959834
max_sbt_temp_change_abs_lag6_scaled,-0.0266963531389708,0.484732763127766,0.158308151711878,5.63272219078065e-05,6426.76375805259
max_sbt_temp_change_abs_lag7_scaled,-0.139148071866712,0.00058341292581133,0.159189628255779,0.00156672930111637,6414.94623117904
max_sbt_temp_change_abs_lag8_scaled,-0.0177405911103942,0.650745547846777,0.158106780428452,2.52383248932566e-05,6427.05387661443
max_sbt_temp_change_abs_lag9_scaled,-0.0603651932833538,0.280588695933232,0.158276318586395,0.000135711985668712,6426.07270725159
min_sbt_temp_change_abs_lag1_scaled,-0.0731436047783495,0.155774103421438,0.156889739285411,0.000428474776150004,6425.23195381424
min_sbt_temp_change_abs_lag2_scaled,0.0073441927333303,0.880153334732495,0.158437990785601,4.31413457224139e-06,6427.22171267241
min_sbt_temp_change_abs_lag3_scaled,-0.0579174453638608,0.257070220326502,0.157096585356288,0.000262931288891988,6425.97395041239
min_sbt_temp_change_abs_lag4_scaled,-0.0483405868116483,0.342406273229848,0.157256848738369,0.000183787140012494,6426.35728534672
min_sbt_temp_change_abs_lag5_scaled,-0.146660899478128,0.0054006291118905,0.157193986004214,0.00168474972524313,6419.18319079116
min_sbt_temp_change_abs_lag6_scaled,-0.0260368013444952,0.594048750737141,0.157630680243932,5.58414038634248e-05,6426.97378670677
min_sbt_temp_change_abs_lag7_scaled,-0.0406741589933737,0.402145438203515,0.157445560875232,0.000134889009515174,6426.55889660954
min_sbt_temp_change_abs_lag8_scaled,-0.114157356452689,0.0222731499286476,0.157157925966414,0.00106657014711036,6421.87006831869
min_sbt_temp_change_abs_lag9_scaled,0.00076811986725944,0.987409048634307,0.158291565719587,4.82878001991015e-08,6427.24725067609
seas_sbt_temp_change_abs_lag1_scaled,-0.0148689307985012,0.742269774854154,0.158052880668706,1.616921663443e-05,6427.14837237145
seas_sbt_temp_change_abs_lag2_scaled,-0.0750873439170392,0.0927902180995718,0.157766677129226,0.000431893141727208,6424.36590090484
seas_sbt_temp_change_abs_lag3_scaled,-0.00704218292943215,0.870879065852206,0.158167764408443,3.98375447725851e-06,6427.22581221921
seas_sbt_temp_change_abs_lag4_scaled,-0.0261610963933342,0.555442876531676,0.157859711069101,5.35576757154477e-05,6426.91135090163
seas_sbt_temp_change_abs_lag5_scaled,-0.0754966490768441,0.0921989124727865,0.157626950906346,0.00044862671923972,6424.3550860988
seas_sbt_temp_change_abs_lag6_scaled,-0.0572072598357195,0.188374409245887,0.157698299932581,0.000267589630528877,6425.50212127916
seas_sbt_temp_change_abs_lag7_scaled,0.038013223519831,0.381011016738854,0.159179447929938,0.000117233996400131,6426.45039767473
seas_sbt_temp_change_abs_lag8_scaled,-0.0879183950437155,0.0432822556268984,0.157754581117823,0.000632318628564372,6423.07574750743
seas_sbt_temp_change_abs_lag9_scaled,0.00755020173091002,0.881400780776956,0.158370230977138,3.266220638724e-06,6427.22153186766
