variable,coef,p_value,conditional_R2,marginal_R2,AICc
min_sbt_temp_change_lag7_scaled,-0.0406488680417252,0.30312372417912,0.137043713112749,0.000107656709960015,5303.80779734537
min_sbt_temp_change_lag8_scaled,0.0339593103182804,0.384169061484617,0.137235929986086,7.53045265206052e-05,5304.12829708366
min_sbt_temp_change_lag9_scaled,-0.0590459780566488,0.135965120551693,0.137500540773042,0.000230494314121963,5302.6170678593
seas_sbt_temp_change_lag1_scaled,0.0301492334162659,0.438004450818887,0.137140055075236,5.46989338593054e-05,5304.28174554917
seas_sbt_temp_change_lag2_scaled,0.0346627998165953,0.369969988933728,0.137076882174165,7.38193464949925e-05,5304.07426932409
seas_sbt_temp_change_lag3_scaled,-0.013483047301697,0.718152627269933,0.137087421914262,1.1705413373016e-05,5304.76416802982
seas_sbt_temp_change_lag4_scaled,0.00930097405969138,0.805698461435877,0.137041439124452,5.57573950044917e-06,5304.83402678044
seas_sbt_temp_change_lag5_scaled,0.0243399010374004,0.527002549502946,0.137117141927529,3.74026879606688e-05,5304.48745189845
seas_sbt_temp_change_lag6_scaled,-0.0178934340991926,0.633054664566951,0.137164676138087,2.09701511141198e-05,5304.66691434955
seas_sbt_temp_change_lag7_scaled,-0.005976248320516,0.871012452793809,0.137083236837997,2.40698107320028e-06,5304.87018647277
seas_sbt_temp_change_lag8_scaled,-0.0481644898783106,0.191338530242721,0.137282792640858,0.000153185174073662,5303.1632246992
