variable,coef,p_value,AICc
seas_sbt_temp_change_lag5_scaled,-0.0286517738359782,0.439029245405858,6551.39263465981
seas_sbt_temp_change_lag6_scaled,-0.0211017683476619,0.568636335327456,6551.6654269976
seas_sbt_temp_change_lag7_scaled,0.0693009188460685,0.0619378538851604,6548.48342026085
seas_sbt_temp_change_lag8_scaled,-0.0649907267737969,0.0752426913423973,6548.83616536561
seas_sbt_temp_change_lag9_scaled,-0.0120894306585775,0.748097686888532,6551.88666562872
mean_sbt_temp_change_abs_scaled,0.153625119766798,4.26940831106554e-05,6535.7476327025
max_sbt_temp_change_abs_scaled,0.145162580145578,4.8511940226664e-05,6536.05814437292
min_sbt_temp_change_abs_scaled,0.0611719398064366,0.230997375187539,6550.56366634225
seas_sbt_temp_change_abs_scaled,0.0377658458373362,0.354347371207619,6551.14061307257
max_sbt_temp_change_abs_lag1_scaled,-0.00187789376286037,0.961680403665923,6551.98768509479
max_sbt_temp_change_abs_lag2_scaled,0.0138474444141328,0.722877224898921,6551.86466238483
max_sbt_temp_change_abs_lag3_scaled,0.0733931944248439,0.0463092243520697,6548.09147421014
max_sbt_temp_change_abs_lag4_scaled,-0.0548094666662501,0.171457830915799,6550.09624142178
max_sbt_temp_change_abs_lag5_scaled,-0.0298870118808688,0.445514587332267,6551.40401497206
max_sbt_temp_change_abs_lag6_scaled,-0.0441207761199042,0.25551700948047,6550.68279012756
max_sbt_temp_change_abs_lag7_scaled,-0.123696908892809,0.00237593062374658,6542.49735208982
max_sbt_temp_change_abs_lag8_scaled,-0.0144692855201724,0.711618204310959,6551.85294084365
max_sbt_temp_change_abs_lag9_scaled,-0.0750183549549609,0.0959349444528874,6548.95047857335
mean_sbt_temp_change_abs_lag1_scaled,0.0355941036648501,0.365509983429428,6551.17655400771
mean_sbt_temp_change_abs_lag2_scaled,0.0763555503462423,0.0508437578332928,6548.22881853687
mean_sbt_temp_change_abs_lag3_scaled,0.0415803314983008,0.280188041716618,6550.83395802305
mean_sbt_temp_change_abs_lag4_scaled,-0.170056356213224,4.87964007058542e-05,6534.89181872326
mean_sbt_temp_change_abs_lag5_scaled,-0.0563194771165312,0.1556596375966,6549.95256599833
mean_sbt_temp_change_abs_lag6_scaled,0.0320333599144719,0.402084489114638,6551.29238661255
mean_sbt_temp_change_abs_lag7_scaled,-0.134685822132283,0.00112813100294083,6541.07108022449
mean_sbt_temp_change_abs_lag8_scaled,-0.00272916503648849,0.945032635225457,6551.98523717335
mean_sbt_temp_change_abs_lag9_scaled,-0.0514802879981713,0.227854743857679,6550.46702787468
min_sbt_temp_change_abs_lag1_scaled,-0.0596316408284627,0.250411756921853,6550.65957032094
min_sbt_temp_change_abs_lag2_scaled,-0.0442013620746129,0.368850810137317,6551.17743588666
min_sbt_temp_change_abs_lag3_scaled,-0.0790477476610892,0.11143488115673,6549.41865301878
min_sbt_temp_change_abs_lag4_scaled,-0.0765045248447753,0.126356258634369,6549.61784874309
min_sbt_temp_change_abs_lag5_scaled,-0.188674151473112,0.00033327375411069,6538.55258754994
min_sbt_temp_change_abs_lag6_scaled,-0.0117155760439783,0.812134411957055,6551.9334165497
min_sbt_temp_change_abs_lag7_scaled,-0.0592436445708383,0.228912298656348,6550.52553494245
min_sbt_temp_change_abs_lag8_scaled,-0.0986961521962175,0.0468083158722187,6547.9510104731
min_sbt_temp_change_abs_lag9_scaled,0.0328701369674391,0.498234022747477,6551.53396630399
seas_sbt_temp_change_abs_lag1_scaled,-0.0674332014676049,0.132799738947521,6549.69166035981
seas_sbt_temp_change_abs_lag2_scaled,-0.106422867621571,0.0176681258696291,6546.21359620086
seas_sbt_temp_change_abs_lag3_scaled,-0.000949087456424822,0.982429588497391,6551.98950860763
seas_sbt_temp_change_abs_lag4_scaled,-0.0210586991009755,0.63016715762445,6551.75692585443
seas_sbt_temp_change_abs_lag5_scaled,-0.103273991515122,0.0219199882769708,6546.60630468298
seas_sbt_temp_change_abs_lag6_scaled,-0.0351813154660776,0.421020007041405,6551.33730592867
seas_sbt_temp_change_abs_lag7_scaled,0.0689229680761807,0.109230770081953,6549.45388264938
seas_sbt_temp_change_abs_lag8_scaled,-0.0712286235801003,0.1012951101751,6549.26263409522
seas_sbt_temp_change_abs_lag9_scaled,-0.0298771431800628,0.504059061825701,6551.53656810241
