temp_variable,sign,trait_variable,AICc,converge
seas_sst_temp_change_lag9_scaled,+,length.max_ocean_scaled + age.max_ocean_scaled,3380.659145,TRUE
seas_sst_temp_change_lag9_scaled,+,age.max_ocean_scaled + length.max_ocean_scaled,3380.659145,TRUE
min_sbt_temp_lag2_scaled,+,age.maturity_ocean_scaled,3380.6597,TRUE
max_sbt_temp_change_lag3_scaled,+,age.max_ocean_scaled + length.max_ocean_scaled,3380.660759,TRUE
max_sbt_temp_change_lag3_scaled,+,length.max_ocean_scaled + age.max_ocean_scaled,3380.660759,TRUE
seas_sst_temp_lag9_scaled,+,age.max_ocean_scaled + length.max_ocean_scaled,3380.660918,TRUE
seas_sst_temp_lag9_scaled,+,length.max_ocean_scaled + age.max_ocean_scaled,3380.660918,TRUE
max_sbt_temp_change_lag6_scaled,+,length.max_ocean_scaled + age.max_ocean_scaled,3380.662198,TRUE
max_sbt_temp_change_lag6_scaled,+,age.max_ocean_scaled + length.max_ocean_scaled,3380.662198,TRUE
min_sbt_temp_change_abs_lag8_scaled,+,age.max_ocean_scaled + length.max_ocean_scaled,3380.662225,TRUE
min_sbt_temp_change_abs_lag8_scaled,+,length.max_ocean_scaled + age.max_ocean_scaled,3380.662225,TRUE
seas_sbt_temp_change_abs_lag8_scaled,+,length.max_ocean_scaled + age.max_ocean_scaled,3380.662473,TRUE
seas_sbt_temp_change_abs_lag8_scaled,+,age.max_ocean_scaled + length.max_ocean_scaled,3380.662473,TRUE
max_sst_temp_lag7_scaled,+,age.maturity_ocean_scaled + tl_ocean_scaled,3380.664104,TRUE
seas_sbt_temp_change_abs_lag3_scaled,*,age.maturity_ocean_scaled + age.max_ocean_scaled,3380.664603,TRUE
min_sst_temp_scaled,+,length.max_ocean_scaled + age.max_ocean_scaled,3380.664657,TRUE
min_sst_temp_scaled,+,age.max_ocean_scaled + length.max_ocean_scaled,3380.664657,TRUE
min_sbt_temp_lag4_scaled,+,age.maturity_ocean_scaled,3380.664934,TRUE
max_sbt_temp_change_scaled,+,age.max_ocean_scaled + length.max_ocean_scaled,3380.665153,TRUE
max_sbt_temp_change_scaled,+,length.max_ocean_scaled + age.max_ocean_scaled,3380.665153,TRUE
max_sst_temp_change_abs_lag5_scaled,+,age.max_ocean_scaled + length.max_ocean_scaled,3380.66581,TRUE
max_sst_temp_change_abs_lag5_scaled,+,length.max_ocean_scaled + age.max_ocean_scaled,3380.66581,TRUE
min_sst_temp_change_abs_lag5_scaled,+,length.max_ocean_scaled + age.max_ocean_scaled,3380.665871,TRUE
min_sst_temp_change_abs_lag5_scaled,+,age.max_ocean_scaled + length.max_ocean_scaled,3380.665871,TRUE
seas_sst_temp_lag10_scaled,+,length.max_ocean_scaled + age.max_ocean_scaled,3380.666943,TRUE
seas_sst_temp_lag10_scaled,+,age.max_ocean_scaled + length.max_ocean_scaled,3380.666943,TRUE
min_sbt_temp_scaled,+,age.max_ocean_scaled + length.max_ocean_scaled,3380.667338,TRUE
min_sbt_temp_scaled,+,length.max_ocean_scaled + age.max_ocean_scaled,3380.667338,TRUE
seas_sst_temp_change_lag3_scaled,*,age.max_ocean_scaled,3380.669997,TRUE
max_sbt_temp_change_scaled,*,age.max_ocean_scaled + length.max_ocean_scaled,3380.670844,TRUE
seas_sbt_temp_lag2_scaled,*,age.maturity_ocean_scaled,3380.672287,TRUE
seas_sst_temp_lag4_scaled,+,age.maturity_ocean_scaled + tl_ocean_scaled,3380.674352,TRUE
min_sbt_temp_change_lag8_scaled,*,length.max_ocean_scaled + age.max_ocean_scaled,3380.675732,TRUE
min_sst_temp_change_lag3_scaled,*,age.max_ocean_scaled + tl_ocean_scaled,3380.679536,TRUE
max_sbt_temp_lag4_scaled,+,tl_ocean_scaled,3380.682298,TRUE
min_sbt_temp_lag6_scaled,+,tl_ocean_scaled,3380.683067,TRUE
max_sbt_temp_change_lag2_scaled,*,age.max_ocean_scaled + age.maturity_ocean_scaled,3380.684566,TRUE
seas_sst_temp_lag9_scaled,*,length.max_ocean_scaled + age.max_ocean_scaled,3380.684845,TRUE
max_sst_temp_change_abs_lag4_scaled,*,age.max_ocean_scaled + tl_ocean_scaled,3380.685786,TRUE
max_sst_temp_change_lag7_scaled,*,age.max_ocean_scaled + age.maturity_ocean_scaled,3380.68639,TRUE
max_sst_temp_change_lag2_scaled,+,0,3380.686435,TRUE
seas_sbt_temp_change_scaled,*,age.maturity_ocean_scaled + age.max_ocean_scaled,3380.68937,TRUE
seas_sst_temp_change_abs_lag1_scaled,*,age.maturity_ocean_scaled + tl_ocean_scaled,3380.689593,TRUE
max_sst_temp_lag3_scaled,+,length.max_ocean_scaled,3380.692274,TRUE
seas_sst_temp_change_abs_lag2_scaled,+,age.maturity_ocean_scaled + tl_ocean_scaled,3380.694546,TRUE
seas_sbt_temp_change_lag6_scaled,+,age.maturity_ocean_scaled,3380.694879,TRUE
seas_sbt_temp_lag9_scaled,*,length.max_ocean_scaled + age.max_ocean_scaled,3380.695843,TRUE
min_sbt_temp_change_lag5_scaled,*,age.max_ocean_scaled + tl_ocean_scaled,3380.696539,TRUE
seas_sst_temp_change_abs_lag3_scaled,*,age.max_ocean_scaled + age.maturity_ocean_scaled,3380.697552,TRUE
max_sbt_temp_lag10_scaled,*,tl_ocean_scaled + age.maturity_ocean_scaled,3380.698065,TRUE
min_sbt_temp_change_lag2_scaled,*,age.max_ocean_scaled + length.max_ocean_scaled,3380.698642,TRUE
max_sbt_temp_lag3_scaled,+,0,3380.700792,TRUE
max_sbt_temp_change_lag1_scaled,+,age.maturity_ocean_scaled + tl_ocean_scaled,3380.702347,TRUE
max_sbt_temp_change_abs_lag9_scaled,+,0,3380.708331,TRUE
seas_sbt_temp_change_lag6_scaled,*,length.max_ocean_scaled + age.maturity_ocean_scaled,3380.709172,TRUE
seas_sbt_temp_lag2_scaled,+,tl_ocean_scaled,3380.712252,TRUE
seas_sst_temp_change_abs_lag7_scaled,*,age.max_ocean_scaled + age.maturity_ocean_scaled,3380.712772,TRUE
max_sbt_temp_change_abs_lag4_scaled,*,age.maturity_ocean_scaled + tl_ocean_scaled,3380.71296,TRUE
seas_sst_temp_change_lag1_scaled,*,age.maturity_ocean_scaled,3380.719972,TRUE
seas_sst_temp_lag7_scaled,*,tl_ocean_scaled + age.max_ocean_scaled,3380.720509,TRUE
seas_sbt_temp_change_lag9_scaled,*,tl_ocean_scaled + age.max_ocean_scaled,3380.720861,TRUE
max_sbt_temp_change_lag9_scaled,*,age.max_ocean_scaled + age.maturity_ocean_scaled,3380.722218,TRUE
min_sst_temp_change_lag6_scaled,*,age.max_ocean_scaled + tl_ocean_scaled,3380.722795,TRUE
max_sst_temp_change_lag1_scaled,*,length.max_ocean_scaled + age.maturity_ocean_scaled,3380.725639,TRUE
max_sbt_temp_change_abs_lag3_scaled,*,age.maturity_ocean_scaled + age.max_ocean_scaled,3380.725883,TRUE
max_sst_temp_lag8_scaled,+,length.max_ocean_scaled,3380.729035,TRUE
seas_sbt_temp_lag8_scaled,+,tl_ocean_scaled,3380.73205,TRUE
max_sst_temp_change_abs_lag8_scaled,*,tl_ocean_scaled + length.max_ocean_scaled,3380.732073,TRUE
max_sbt_temp_change_lag5_scaled,*,length.max_ocean_scaled + age.max_ocean_scaled,3380.73303,TRUE
seas_sbt_temp_change_lag8_scaled,*,age.max_ocean_scaled + length.max_ocean_scaled,3380.733504,TRUE
seas_sst_temp_change_lag1_scaled,*,age.max_ocean_scaled + length.max_ocean_scaled,3380.734047,TRUE
seas_sbt_temp_lag2_scaled,+,0,3380.735768,TRUE
seas_sst_temp_change_abs_lag2_scaled,*,tl_ocean_scaled + length.max_ocean_scaled,3380.737042,TRUE
max_sst_temp_change_abs_lag5_scaled,*,tl_ocean_scaled + age.max_ocean_scaled,3380.740294,TRUE
min_sbt_temp_change_scaled,*,age.maturity_ocean_scaled + tl_ocean_scaled,3380.744103,TRUE
max_sst_temp_change_lag8_scaled,+,age.maturity_ocean_scaled + tl_ocean_scaled,3380.744994,TRUE
max_sbt_temp_lag3_scaled,+,tl_ocean_scaled,3380.746566,TRUE
min_sst_temp_change_abs_lag9_scaled,*,age.max_ocean_scaled + tl_ocean_scaled,3380.746928,TRUE
max_sst_temp_lag6_scaled,+,tl_ocean_scaled,3380.748013,TRUE
min_sst_temp_change_abs_lag1_scaled,*,age.max_ocean_scaled,3380.750064,TRUE
max_sst_temp_lag6_scaled,+,0,3380.750214,TRUE
seas_sst_temp_lag1_scaled,*,age.maturity_ocean_scaled + length.max_ocean_scaled,3380.755244,TRUE
max_sbt_temp_change_lag9_scaled,*,length.max_ocean_scaled + age.max_ocean_scaled,3380.755833,TRUE
seas_sst_temp_change_lag8_scaled,+,length.max_ocean_scaled,3380.755962,TRUE
seas_sbt_temp_change_abs_lag6_scaled,+,0,3380.757666,TRUE
min_sst_temp_change_abs_lag8_scaled,*,age.max_ocean_scaled,3380.761738,TRUE
seas_sbt_temp_change_lag2_scaled,*,age.maturity_ocean_scaled + age.max_ocean_scaled,3380.762129,TRUE
min_sst_temp_change_lag1_scaled,*,length.max_ocean_scaled,3380.765844,TRUE
max_sbt_temp_lag1_scaled,*,tl_ocean_scaled + age.maturity_ocean_scaled,3380.767776,TRUE
seas_sbt_temp_change_lag3_scaled,+,age.maturity_ocean_scaled + tl_ocean_scaled,3380.768229,TRUE
seas_sbt_temp_lag8_scaled,+,0,3380.770013,TRUE
max_sst_temp_change_abs_lag6_scaled,+,length.max_ocean_scaled + tl_ocean_scaled,3380.776794,TRUE
min_sbt_temp_change_lag2_scaled,*,length.max_ocean_scaled + age.max_ocean_scaled,3380.777587,TRUE
max_sbt_temp_change_lag3_scaled,*,age.max_ocean_scaled,3380.779219,TRUE
min_sbt_temp_change_abs_lag6_scaled,*,length.max_ocean_scaled + age.max_ocean_scaled,3380.779262,TRUE
max_sst_temp_change_lag8_scaled,*,age.maturity_ocean_scaled,3380.780197,TRUE
max_sst_temp_change_abs_lag5_scaled,*,age.max_ocean_scaled,3380.781342,TRUE
seas_sbt_temp_change_abs_lag8_scaled,*,age.max_ocean_scaled,3380.783574,TRUE
min_sbt_temp_change_abs_lag6_scaled,+,age.maturity_ocean_scaled + tl_ocean_scaled,3380.784331,TRUE
max_sst_temp_change_lag2_scaled,*,age.maturity_ocean_scaled,3380.785266,TRUE
seas_sst_temp_change_lag1_scaled,+,age.maturity_ocean_scaled + tl_ocean_scaled,3380.792871,TRUE
seas_sbt_temp_change_lag1_scaled,*,age.max_ocean_scaled + age.maturity_ocean_scaled,3380.797284,TRUE
max_sbt_temp_lag9_scaled,+,0,3380.798354,TRUE
max_sbt_temp_lag10_scaled,+,age.maturity_ocean_scaled,3380.801955,TRUE
max_sbt_temp_change_lag4_scaled,*,age.max_ocean_scaled + age.maturity_ocean_scaled,3380.802659,TRUE
max_sbt_temp_change_lag2_scaled,*,tl_ocean_scaled + age.max_ocean_scaled,3380.80377,TRUE
seas_sst_temp_change_lag6_scaled,+,age.maturity_ocean_scaled + tl_ocean_scaled,3380.804442,TRUE
seas_sbt_temp_change_abs_lag7_scaled,+,age.maturity_ocean_scaled,3380.804545,TRUE
seas_sbt_temp_change_lag2_scaled,+,age.maturity_ocean_scaled,3380.804559,TRUE
min_sbt_temp_change_abs_lag9_scaled,+,age.maturity_ocean_scaled,3380.805406,TRUE
max_sst_temp_change_abs_lag2_scaled,*,tl_ocean_scaled + age.max_ocean_scaled,3380.80584,TRUE
min_sbt_temp_lag9_scaled,+,length.max_ocean_scaled,3380.806359,TRUE
seas_sst_temp_lag2_scaled,*,age.maturity_ocean_scaled + tl_ocean_scaled,3380.807126,TRUE
max_sbt_temp_lag5_scaled,+,0,3380.807522,TRUE
seas_sst_temp_change_abs_lag9_scaled,*,length.max_ocean_scaled + age.max_ocean_scaled,3380.808908,TRUE
seas_sbt_temp_change_abs_lag5_scaled,*,tl_ocean_scaled + length.max_ocean_scaled,3380.809392,TRUE
seas_sbt_temp_change_lag4_scaled,*,age.max_ocean_scaled + length.max_ocean_scaled,3380.811808,TRUE
min_sst_temp_change_lag9_scaled,*,age.max_ocean_scaled + age.maturity_ocean_scaled,3380.818069,TRUE
min_sst_temp_change_abs_lag4_scaled,*,age.max_ocean_scaled + age.maturity_ocean_scaled,3380.822568,TRUE
min_sst_temp_change_lag9_scaled,*,length.max_ocean_scaled + age.max_ocean_scaled,3380.824203,TRUE
max_sbt_temp_change_lag2_scaled,*,length.max_ocean_scaled + age.max_ocean_scaled,3380.824298,TRUE
min_sbt_temp_lag8_scaled,+,age.maturity_ocean_scaled + tl_ocean_scaled,3380.824571,TRUE
max_sst_temp_change_lag5_scaled,*,age.maturity_ocean_scaled + tl_ocean_scaled,3380.82572,TRUE
max_sbt_temp_change_lag2_scaled,*,age.max_ocean_scaled + length.max_ocean_scaled,3380.825784,TRUE
min_sbt_temp_change_lag3_scaled,+,tl_ocean_scaled,3380.826081,TRUE
seas_sst_temp_change_abs_lag3_scaled,*,age.max_ocean_scaled + length.max_ocean_scaled,3380.831563,TRUE
max_sst_temp_change_lag7_scaled,*,age.max_ocean_scaled + length.max_ocean_scaled,3380.835935,TRUE
max_sst_temp_change_abs_lag6_scaled,*,tl_ocean_scaled,3380.836369,TRUE
max_sbt_temp_change_lag7_scaled,+,age.maturity_ocean_scaled + tl_ocean_scaled,3380.838866,TRUE
seas_sst_temp_lag6_scaled,*,age.max_ocean_scaled + tl_ocean_scaled,3380.838878,TRUE
max_sbt_temp_lag9_scaled,+,tl_ocean_scaled,3380.840045,TRUE
min_sbt_temp_change_abs_lag2_scaled,*,age.max_ocean_scaled + tl_ocean_scaled,3380.841121,TRUE
min_sbt_temp_scaled,*,age.maturity_ocean_scaled + length.max_ocean_scaled,3380.842552,TRUE
min_sbt_temp_change_abs_lag1_scaled,*,tl_ocean_scaled + age.max_ocean_scaled,3380.845568,TRUE
seas_sst_temp_lag3_scaled,+,age.maturity_ocean_scaled,3380.847187,TRUE
min_sst_temp_change_abs_lag5_scaled,*,age.max_ocean_scaled + tl_ocean_scaled,3380.847608,TRUE
max_sbt_temp_lag5_scaled,+,tl_ocean_scaled,3380.849004,TRUE
seas_sbt_temp_change_abs_lag1_scaled,+,age.maturity_ocean_scaled + tl_ocean_scaled,3380.849085,TRUE
seas_sst_temp_change_abs_lag7_scaled,*,age.max_ocean_scaled + length.max_ocean_scaled,3380.850969,TRUE
seas_sst_temp_lag1_scaled,*,length.max_ocean_scaled + age.maturity_ocean_scaled,3380.858531,TRUE
min_sst_temp_change_lag3_scaled,+,age.maturity_ocean_scaled,3380.861061,TRUE
min_sst_temp_change_abs_lag7_scaled,*,tl_ocean_scaled + age.max_ocean_scaled,3380.865267,TRUE
seas_sbt_temp_lag5_scaled,+,age.maturity_ocean_scaled + tl_ocean_scaled,3380.870308,TRUE
seas_sst_temp_change_abs_lag7_scaled,+,age.maturity_ocean_scaled,3380.8704,TRUE
max_sbt_temp_change_lag9_scaled,*,age.max_ocean_scaled + length.max_ocean_scaled,3380.871971,TRUE
seas_sst_temp_change_abs_lag2_scaled,*,age.max_ocean_scaled + age.maturity_ocean_scaled,3380.874719,TRUE
max_sst_temp_lag8_scaled,*,tl_ocean_scaled,3380.875825,TRUE
max_sst_temp_lag7_scaled,*,age.maturity_ocean_scaled + length.max_ocean_scaled,3380.877605,TRUE
min_sbt_temp_change_abs_lag3_scaled,*,length.max_ocean_scaled + age.maturity_ocean_scaled,3380.878384,TRUE
min_sbt_temp_change_abs_lag7_scaled,*,age.maturity_ocean_scaled + length.max_ocean_scaled,3380.879086,TRUE
min_sst_temp_change_lag5_scaled,+,age.maturity_ocean_scaled + tl_ocean_scaled,3380.880019,TRUE
min_sst_temp_change_abs_lag3_scaled,*,tl_ocean_scaled + length.max_ocean_scaled,3380.881303,TRUE
seas_sbt_temp_change_lag8_scaled,*,tl_ocean_scaled,3380.885481,TRUE
max_sst_temp_lag2_scaled,+,age.maturity_ocean_scaled + tl_ocean_scaled,3380.885628,TRUE
min_sbt_temp_change_abs_lag3_scaled,+,age.maturity_ocean_scaled + tl_ocean_scaled,3380.886799,TRUE
max_sbt_temp_lag8_scaled,*,tl_ocean_scaled + length.max_ocean_scaled,3380.886832,TRUE
0,+,tl_ocean_scaled,3380.887464,TRUE
min_sst_temp_lag2_scaled,+,age.maturity_ocean_scaled,3380.890158,TRUE
min_sst_temp_change_abs_lag2_scaled,*,age.max_ocean_scaled + tl_ocean_scaled,3380.890331,TRUE
min_sbt_temp_change_lag9_scaled,*,age.max_ocean_scaled + tl_ocean_scaled,3380.896389,TRUE
min_sbt_temp_change_lag6_scaled,*,length.max_ocean_scaled + age.max_ocean_scaled,3380.898617,TRUE
max_sbt_temp_change_lag1_scaled,*,age.max_ocean_scaled + age.maturity_ocean_scaled,3380.900492,TRUE
seas_sst_temp_change_lag4_scaled,*,age.maturity_ocean_scaled + age.max_ocean_scaled,3380.90346,TRUE
seas_sst_temp_lag9_scaled,*,tl_ocean_scaled + length.max_ocean_scaled,3380.912667,TRUE
max_sbt_temp_lag7_scaled,*,tl_ocean_scaled,3380.920663,TRUE
max_sbt_temp_change_abs_lag7_scaled,*,length.max_ocean_scaled,3380.920954,TRUE
max_sst_temp_change_abs_lag4_scaled,+,age.maturity_ocean_scaled,3380.929147,TRUE
max_sbt_temp_change_abs_lag8_scaled,*,tl_ocean_scaled + age.max_ocean_scaled,3380.931524,TRUE
seas_sst_temp_change_abs_lag2_scaled,*,age.maturity_ocean_scaled + age.max_ocean_scaled,3380.934017,TRUE
seas_sbt_temp_change_abs_lag4_scaled,*,age.maturity_ocean_scaled + tl_ocean_scaled,3380.934124,TRUE
seas_sst_temp_change_abs_lag1_scaled,+,length.max_ocean_scaled,3380.935765,TRUE
min_sst_temp_change_lag5_scaled,*,age.max_ocean_scaled + age.maturity_ocean_scaled,3380.941916,TRUE
min_sst_temp_change_lag5_scaled,*,age.maturity_ocean_scaled + age.max_ocean_scaled,3380.942921,TRUE
min_sst_temp_change_abs_lag5_scaled,*,length.max_ocean_scaled + tl_ocean_scaled,3380.945248,TRUE
min_sst_temp_lag5_scaled,*,age.maturity_ocean_scaled + length.max_ocean_scaled,3380.947133,TRUE
seas_sbt_temp_change_lag1_scaled,*,age.max_ocean_scaled + length.max_ocean_scaled,3380.947166,TRUE
max_sbt_temp_change_lag4_scaled,*,age.max_ocean_scaled + length.max_ocean_scaled,3380.948802,TRUE
min_sst_temp_change_abs_lag4_scaled,*,age.max_ocean_scaled + length.max_ocean_scaled,3380.948852,TRUE
min_sbt_temp_lag10_scaled,*,tl_ocean_scaled,3380.949382,TRUE
min_sbt_temp_change_lag3_scaled,+,0,3380.952055,TRUE
seas_sbt_temp_change_lag3_scaled,*,length.max_ocean_scaled + age.max_ocean_scaled,3380.952695,TRUE
seas_sst_temp_change_scaled,*,tl_ocean_scaled + age.max_ocean_scaled,3380.954322,TRUE
min_sbt_temp_change_abs_lag9_scaled,*,tl_ocean_scaled + age.max_ocean_scaled,3380.954562,TRUE
seas_sst_temp_change_lag2_scaled,*,age.maturity_ocean_scaled + age.max_ocean_scaled,3380.95698,TRUE
min_sbt_temp_lag10_scaled,+,0,3380.96365,TRUE
seas_sst_temp_change_abs_lag9_scaled,*,age.max_ocean_scaled + age.maturity_ocean_scaled,3380.964437,TRUE
min_sst_temp_change_lag9_scaled,*,age.max_ocean_scaled + length.max_ocean_scaled,3380.965366,TRUE
max_sst_temp_change_scaled,+,age.maturity_ocean_scaled,3380.966517,TRUE
max_sst_temp_change_abs_lag7_scaled,*,length.max_ocean_scaled + age.max_ocean_scaled,3380.973139,TRUE
seas_sst_temp_change_lag5_scaled,*,length.max_ocean_scaled + tl_ocean_scaled,3380.973851,TRUE
seas_sbt_temp_change_lag5_scaled,+,age.maturity_ocean_scaled,3380.974465,TRUE
min_sbt_temp_change_lag9_scaled,+,age.maturity_ocean_scaled,3380.976945,TRUE
seas_sst_temp_change_abs_lag1_scaled,*,length.max_ocean_scaled + tl_ocean_scaled,3380.977623,TRUE
min_sbt_temp_change_abs_lag4_scaled,*,length.max_ocean_scaled,3380.981807,TRUE
seas_sbt_temp_change_lag5_scaled,*,length.max_ocean_scaled + age.max_ocean_scaled,3380.984689,TRUE
seas_sst_temp_change_lag5_scaled,*,age.maturity_ocean_scaled + tl_ocean_scaled,3380.984855,TRUE
min_sbt_temp_lag10_scaled,+,tl_ocean_scaled,3380.986295,TRUE
seas_sbt_temp_change_abs_scaled,*,age.max_ocean_scaled + tl_ocean_scaled,3380.986933,TRUE
min_sbt_temp_change_lag6_scaled,*,tl_ocean_scaled + age.maturity_ocean_scaled,3380.99402,TRUE
min_sst_temp_change_lag4_scaled,*,age.maturity_ocean_scaled + age.max_ocean_scaled,3381.003679,TRUE
seas_sst_temp_change_abs_lag8_scaled,*,age.max_ocean_scaled + age.maturity_ocean_scaled,3381.004756,TRUE
max_sbt_temp_change_abs_lag2_scaled,+,age.maturity_ocean_scaled + tl_ocean_scaled,3381.005753,TRUE
seas_sbt_temp_change_lag7_scaled,*,length.max_ocean_scaled,3381.005945,TRUE
max_sbt_temp_lag2_scaled,+,0,3381.006178,TRUE
min_sbt_temp_change_abs_lag1_scaled,*,age.maturity_ocean_scaled,3381.007831,TRUE
min_sst_temp_lag7_scaled,+,length.max_ocean_scaled + tl_ocean_scaled,3381.008102,TRUE
min_sst_temp_lag3_scaled,+,0,3381.010445,TRUE
min_sbt_temp_change_lag2_scaled,+,tl_ocean_scaled,3381.013104,TRUE
seas_sst_temp_change_abs_lag2_scaled,*,age.max_ocean_scaled + length.max_ocean_scaled,3381.017806,TRUE
max_sst_temp_change_abs_lag8_scaled,*,length.max_ocean_scaled + tl_ocean_scaled,3381.018151,TRUE
min_sbt_temp_change_abs_lag4_scaled,*,age.maturity_ocean_scaled + age.max_ocean_scaled,3381.020522,TRUE
min_sbt_temp_change_lag4_scaled,+,age.maturity_ocean_scaled,3381.022275,TRUE
seas_sbt_temp_lag1_scaled,*,age.maturity_ocean_scaled + tl_ocean_scaled,3381.022805,TRUE
min_sbt_temp_lag5_scaled,*,tl_ocean_scaled + age.maturity_ocean_scaled,3381.02729,TRUE
min_sst_temp_change_lag2_scaled,+,age.maturity_ocean_scaled + tl_ocean_scaled,3381.028559,TRUE
seas_sbt_temp_scaled,*,tl_ocean_scaled + length.max_ocean_scaled,3381.033135,TRUE
min_sst_temp_change_abs_lag4_scaled,*,tl_ocean_scaled,3381.033292,TRUE
max_sbt_temp_change_abs_lag1_scaled,*,age.max_ocean_scaled + tl_ocean_scaled,3381.033576,TRUE
min_sbt_temp_change_lag8_scaled,+,tl_ocean_scaled,3381.035829,TRUE
seas_sbt_temp_change_abs_scaled,+,age.maturity_ocean_scaled,3381.036196,TRUE
seas_sbt_temp_change_lag8_scaled,+,tl_ocean_scaled,3381.039675,TRUE
max_sbt_temp_lag2_scaled,+,tl_ocean_scaled,3381.040509,TRUE
seas_sbt_temp_change_lag1_scaled,*,length.max_ocean_scaled + age.max_ocean_scaled,3381.041396,TRUE
min_sbt_temp_change_lag7_scaled,+,length.max_ocean_scaled + tl_ocean_scaled,3381.043595,TRUE
min_sst_temp_lag3_scaled,+,tl_ocean_scaled,3381.044266,TRUE
min_sst_temp_change_lag1_scaled,*,age.maturity_ocean_scaled + length.max_ocean_scaled,3381.04582,TRUE
max_sst_temp_change_lag1_scaled,*,age.maturity_ocean_scaled + length.max_ocean_scaled,3381.046155,TRUE
min_sbt_temp_change_lag6_scaled,*,age.max_ocean_scaled + age.maturity_ocean_scaled,3381.046595,TRUE
max_sbt_temp_change_lag1_scaled,*,age.max_ocean_scaled + length.max_ocean_scaled,3381.048834,TRUE
seas_sbt_temp_change_abs_lag5_scaled,*,age.maturity_ocean_scaled + length.max_ocean_scaled,3381.050344,TRUE
min_sst_temp_change_abs_lag3_scaled,*,length.max_ocean_scaled + tl_ocean_scaled,3381.05306,TRUE
seas_sst_temp_lag4_scaled,*,age.maturity_ocean_scaled,3381.055291,TRUE
max_sst_temp_lag6_scaled,*,tl_ocean_scaled + age.maturity_ocean_scaled,3381.055704,TRUE
min_sbt_temp_change_scaled,*,tl_ocean_scaled + age.maturity_ocean_scaled,3381.056824,TRUE
max_sst_temp_change_lag7_scaled,+,tl_ocean_scaled,3381.058019,TRUE
min_sst_temp_lag1_scaled,+,age.maturity_ocean_scaled + tl_ocean_scaled,3381.062202,TRUE
max_sbt_temp_change_lag7_scaled,*,age.maturity_ocean_scaled + age.max_ocean_scaled,3381.062392,TRUE
min_sst_temp_change_lag6_scaled,+,age.maturity_ocean_scaled + tl_ocean_scaled,3381.0647,TRUE
seas_sbt_temp_lag7_scaled,+,age.maturity_ocean_scaled,3381.065802,TRUE
seas_sbt_temp_change_scaled,+,tl_ocean_scaled,3381.065884,TRUE
