temp_variable,sign,trait_variable,AICc,converge,DeltaAIC
min_sst_temp_scaled,*,age.max_ocean_scaled + age.maturity_ocean_scaled,3702.754747,TRUE,10.758798
min_sbt_temp_lag6_scaled,*,length.max_ocean_scaled + age.max_ocean_scaled,3702.765868,TRUE,10.769919
min_sst_temp_lag8_scaled,*,age.max_ocean_scaled + length.max_ocean_scaled,3702.808132,TRUE,10.812183
seas_sbt_temp_lag1_scaled,*,age.max_ocean_scaled + age.maturity_ocean_scaled,3702.828163,TRUE,10.832214
min_sst_temp_lag8_scaled,*,age.max_ocean_scaled + age.maturity_ocean_scaled,3702.838731,TRUE,10.842782
seas_sbt_temp_lag1_scaled,*,age.max_ocean_scaled + length.max_ocean_scaled,3702.868655,TRUE,10.872706
min_sbt_temp_lag4_scaled,*,length.max_ocean_scaled + age.max_ocean_scaled,3702.870719,TRUE,10.87477
seas_sbt_temp_lag2_scaled,*,age.max_ocean_scaled + age.maturity_ocean_scaled,3702.874754,TRUE,10.878805
max_sbt_temp_lag7_scaled,*,length.max_ocean_scaled + age.max_ocean_scaled,3702.882123,TRUE,10.886174
max_sst_temp_change_abs_lag8_scaled,+,age.max_ocean_scaled,3702.9827,TRUE,10.986751
seas_sbt_temp_lag7_scaled,*,age.max_ocean_scaled,3703.009767,TRUE,11.013818
seas_sst_temp_change_abs_scaled,+,age.max_ocean_scaled + tl_ocean_scaled,3703.011084,TRUE,11.015135
seas_sbt_temp_lag2_scaled,*,age.max_ocean_scaled + length.max_ocean_scaled,3703.02557,TRUE,11.029621
min_sst_temp_change_lag2_scaled,*,age.maturity_ocean_scaled + age.max_ocean_scaled,3703.049081,TRUE,11.053132
seas_sst_temp_change_abs_lag6_scaled,*,age.max_ocean_scaled + tl_ocean_scaled,3703.065732,TRUE,11.069783
min_sbt_temp_change_abs_lag5_scaled,*,age.max_ocean_scaled,3703.147433,TRUE,11.151484
seas_sbt_temp_lag5_scaled,*,age.max_ocean_scaled + age.maturity_ocean_scaled,3703.191819,TRUE,11.19587
max_sst_temp_scaled,*,length.max_ocean_scaled + age.maturity_ocean_scaled,3703.194169,TRUE,11.19822
seas_sst_temp_lag5_scaled,+,age.max_ocean_scaled,3703.19521,TRUE,11.199261
min_sst_temp_lag6_scaled,*,age.max_ocean_scaled + tl_ocean_scaled,3703.198068,TRUE,11.202119
seas_sbt_temp_lag8_scaled,*,age.max_ocean_scaled + age.maturity_ocean_scaled,3703.253942,TRUE,11.257993
min_sst_temp_lag9_scaled,+,age.max_ocean_scaled + tl_ocean_scaled,3703.268017,TRUE,11.272068
max_sbt_temp_lag9_scaled,*,length.max_ocean_scaled + age.max_ocean_scaled,3703.287711,TRUE,11.291762
seas_sbt_temp_lag5_scaled,*,age.max_ocean_scaled + length.max_ocean_scaled,3703.304304,TRUE,11.308355
max_sst_temp_change_abs_lag9_scaled,+,age.max_ocean_scaled,3703.404365,TRUE,11.408416
seas_sbt_temp_lag8_scaled,*,age.max_ocean_scaled + length.max_ocean_scaled,3703.425306,TRUE,11.429357
max_sst_temp_lag9_scaled,+,age.max_ocean_scaled,3703.474104,TRUE,11.478155
seas_sst_temp_change_abs_lag6_scaled,*,age.maturity_ocean_scaled + age.max_ocean_scaled,3703.475397,TRUE,11.479448
min_sst_temp_lag3_scaled,*,length.max_ocean_scaled + age.max_ocean_scaled,3703.527634,TRUE,11.531685
seas_sbt_temp_change_abs_lag2_scaled,+,age.max_ocean_scaled + tl_ocean_scaled,3703.540458,TRUE,11.544509
min_sst_temp_lag9_scaled,+,age.max_ocean_scaled + age.maturity_ocean_scaled,3703.554457,TRUE,11.558508
min_sst_temp_lag1_scaled,*,age.max_ocean_scaled + tl_ocean_scaled,3703.569345,TRUE,11.573396
max_sbt_temp_lag3_scaled,*,length.max_ocean_scaled + age.max_ocean_scaled,3703.588759,TRUE,11.59281
min_sbt_temp_lag8_scaled,*,length.max_ocean_scaled + age.max_ocean_scaled,3703.643949,TRUE,11.648
max_sst_temp_change_abs_lag9_scaled,*,age.max_ocean_scaled + tl_ocean_scaled,3703.647479,TRUE,11.65153
max_sst_temp_lag1_scaled,*,age.maturity_ocean_scaled + age.max_ocean_scaled,3703.689091,TRUE,11.693142
min_sst_temp_lag5_scaled,*,age.max_ocean_scaled + tl_ocean_scaled,3703.708222,TRUE,11.712273
max_sst_temp_lag1_scaled,*,length.max_ocean_scaled + age.maturity_ocean_scaled,3703.720012,TRUE,11.724063
seas_sst_temp_change_abs_scaled,*,tl_ocean_scaled + age.max_ocean_scaled,3703.732566,TRUE,11.736617
min_sbt_temp_lag2_scaled,*,length.max_ocean_scaled + age.max_ocean_scaled,3703.794177,TRUE,11.798228
seas_sst_temp_change_abs_scaled,+,age.max_ocean_scaled + age.maturity_ocean_scaled,3703.822886,TRUE,11.826937
min_sbt_temp_lag7_scaled,*,age.maturity_ocean_scaled + age.max_ocean_scaled,3703.839346,TRUE,11.843397
min_sst_temp_lag4_scaled,*,length.max_ocean_scaled + age.max_ocean_scaled,3703.846733,TRUE,11.850784
min_sbt_temp_lag10_scaled,*,age.maturity_ocean_scaled + age.max_ocean_scaled,3703.860547,TRUE,11.864598
seas_sst_temp_change_abs_lag6_scaled,*,age.max_ocean_scaled + age.maturity_ocean_scaled,3703.86286,TRUE,11.866911
seas_sst_temp_change_abs_scaled,*,age.max_ocean_scaled,3703.866693,TRUE,11.870744
min_sst_temp_lag6_scaled,*,age.max_ocean_scaled + length.max_ocean_scaled,3703.877671,TRUE,11.881722
min_sst_temp_lag6_scaled,*,age.max_ocean_scaled + age.maturity_ocean_scaled,3703.877706,TRUE,11.881757
max_sbt_temp_scaled,*,length.max_ocean_scaled + age.max_ocean_scaled,3703.935841,TRUE,11.939892
max_sst_temp_change_abs_lag8_scaled,+,age.max_ocean_scaled + tl_ocean_scaled,3703.961739,TRUE,11.96579
seas_sbt_temp_lag7_scaled,*,age.max_ocean_scaled + tl_ocean_scaled,3704.003816,TRUE,12.007867
max_sst_temp_change_abs_scaled,+,age.max_ocean_scaled,3704.026363,TRUE,12.030414
seas_sst_temp_change_abs_lag6_scaled,*,age.max_ocean_scaled + length.max_ocean_scaled,3704.040994,TRUE,12.045045
seas_sst_temp_change_abs_scaled,+,length.max_ocean_scaled + age.max_ocean_scaled,3704.042881,TRUE,12.046932
seas_sst_temp_change_abs_scaled,+,age.max_ocean_scaled + length.max_ocean_scaled,3704.042881,TRUE,12.046932
min_sst_temp_lag9_scaled,+,age.max_ocean_scaled + length.max_ocean_scaled,3704.056648,TRUE,12.060699
min_sst_temp_lag9_scaled,+,length.max_ocean_scaled + age.max_ocean_scaled,3704.056648,TRUE,12.060699
min_sbt_temp_change_abs_lag5_scaled,+,age.max_ocean_scaled,3704.163095,TRUE,12.167146
min_sbt_temp_change_abs_lag5_scaled,*,age.max_ocean_scaled + tl_ocean_scaled,3704.172385,TRUE,12.176436
seas_sbt_temp_change_abs_lag2_scaled,*,age.max_ocean_scaled,3704.176438,TRUE,12.180489
max_sst_temp_lag6_scaled,*,length.max_ocean_scaled + age.maturity_ocean_scaled,3704.207082,TRUE,12.211133
max_sst_temp_scaled,*,age.maturity_ocean_scaled + age.max_ocean_scaled,3704.22813,TRUE,12.232181
max_sst_temp_lag2_scaled,*,length.max_ocean_scaled + age.maturity_ocean_scaled,3704.257363,TRUE,12.261414
seas_sst_temp_lag5_scaled,+,age.max_ocean_scaled + tl_ocean_scaled,3704.266592,TRUE,12.270643
min_sst_temp_lag1_scaled,*,age.max_ocean_scaled + length.max_ocean_scaled,3704.267867,TRUE,12.271918
min_sst_temp_lag1_scaled,*,age.max_ocean_scaled + age.maturity_ocean_scaled,3704.273279,TRUE,12.27733
seas_sbt_temp_change_abs_lag2_scaled,+,age.max_ocean_scaled + age.maturity_ocean_scaled,3704.291866,TRUE,12.295917
min_sst_temp_lag2_scaled,*,length.max_ocean_scaled + age.max_ocean_scaled,3704.346401,TRUE,12.350452
max_sst_temp_change_abs_lag9_scaled,+,age.max_ocean_scaled + tl_ocean_scaled,3704.369749,TRUE,12.3738
seas_sst_temp_scaled,+,age.max_ocean_scaled,3704.420145,TRUE,12.424196
min_sst_temp_lag5_scaled,*,age.max_ocean_scaled + length.max_ocean_scaled,3704.420725,TRUE,12.424776
min_sst_temp_lag5_scaled,*,age.max_ocean_scaled + age.maturity_ocean_scaled,3704.451285,TRUE,12.455336
max_sst_temp_change_abs_lag9_scaled,*,age.max_ocean_scaled + age.maturity_ocean_scaled,3704.460057,TRUE,12.464108
max_sbt_temp_change_abs_lag6_scaled,*,age.max_ocean_scaled,3704.473972,TRUE,12.478023
max_sbt_temp_lag10_scaled,*,length.max_ocean_scaled + age.max_ocean_scaled,3704.506308,TRUE,12.510359
seas_sbt_temp_change_abs_lag2_scaled,+,age.max_ocean_scaled + length.max_ocean_scaled,3704.540169,TRUE,12.54422
seas_sbt_temp_change_abs_lag2_scaled,+,length.max_ocean_scaled + age.max_ocean_scaled,3704.540169,TRUE,12.54422
max_sbt_temp_lag1_scaled,*,length.max_ocean_scaled + age.max_ocean_scaled,3704.564249,TRUE,12.5683
max_sst_temp_scaled,*,length.max_ocean_scaled,3704.60755,TRUE,12.611601
min_sbt_temp_lag3_scaled,*,age.maturity_ocean_scaled + age.max_ocean_scaled,3704.63373,TRUE,12.637781
max_sst_temp_change_abs_lag1_scaled,+,age.maturity_ocean_scaled,3704.6355,TRUE,12.639551
max_sst_temp_change_abs_lag9_scaled,*,tl_ocean_scaled + age.max_ocean_scaled,3704.645666,TRUE,12.649717
min_sbt_temp_lag2_scaled,*,age.maturity_ocean_scaled + age.max_ocean_scaled,3704.657122,TRUE,12.661173
seas_sbt_temp_change_abs_lag7_scaled,*,age.max_ocean_scaled,3704.658138,TRUE,12.662189
max_sbt_temp_lag6_scaled,*,age.maturity_ocean_scaled + age.max_ocean_scaled,3704.6636,TRUE,12.667651
max_sst_temp_change_abs_lag9_scaled,*,age.max_ocean_scaled + length.max_ocean_scaled,3704.66373,TRUE,12.667781
max_sst_temp_lag9_scaled,+,age.max_ocean_scaled + tl_ocean_scaled,3704.666351,TRUE,12.670402
max_sst_temp_change_abs_lag8_scaled,+,age.max_ocean_scaled + age.maturity_ocean_scaled,3704.754124,TRUE,12.758175
min_sbt_temp_lag7_scaled,+,age.max_ocean_scaled,3704.757882,TRUE,12.761933
seas_sst_temp_change_abs_scaled,*,age.maturity_ocean_scaled + age.max_ocean_scaled,3704.769855,TRUE,12.773906
seas_sbt_temp_lag4_scaled,*,length.max_ocean_scaled + age.max_ocean_scaled,3704.785193,TRUE,12.789244
seas_sbt_temp_lag7_scaled,*,age.max_ocean_scaled + age.maturity_ocean_scaled,3704.794923,TRUE,12.798974
max_sst_temp_change_abs_lag1_scaled,+,age.maturity_ocean_scaled + tl_ocean_scaled,3704.797486,TRUE,12.801537
min_sst_temp_lag8_scaled,*,length.max_ocean_scaled + age.max_ocean_scaled,3704.820283,TRUE,12.824334
seas_sst_temp_change_abs_scaled,*,age.max_ocean_scaled + tl_ocean_scaled,3704.843334,TRUE,12.847385
min_sst_temp_change_abs_lag3_scaled,+,age.max_ocean_scaled,3704.849118,TRUE,12.853169
seas_sbt_temp_lag7_scaled,*,age.max_ocean_scaled + length.max_ocean_scaled,3704.85795,TRUE,12.862001
min_sst_temp_lag2_scaled,*,age.maturity_ocean_scaled + age.max_ocean_scaled,3704.910102,TRUE,12.914153
min_sbt_temp_change_abs_lag5_scaled,*,age.max_ocean_scaled + age.maturity_ocean_scaled,3704.933272,TRUE,12.937323
seas_sst_temp_lag5_scaled,+,age.max_ocean_scaled + age.maturity_ocean_scaled,3704.950308,TRUE,12.954359
seas_sbt_temp_lag9_scaled,*,age.max_ocean_scaled,3704.982334,TRUE,12.986385
max_sst_temp_change_abs_lag8_scaled,*,age.max_ocean_scaled,3704.984891,TRUE,12.988942
max_sst_temp_change_abs_lag8_scaled,+,length.max_ocean_scaled + age.max_ocean_scaled,3704.988485,TRUE,12.992536
max_sst_temp_change_abs_lag8_scaled,+,age.max_ocean_scaled + length.max_ocean_scaled,3704.988485,TRUE,12.992536
min_sbt_temp_lag6_scaled,*,age.maturity_ocean_scaled + age.max_ocean_scaled,3704.990694,TRUE,12.994745
max_sst_temp_change_abs_scaled,+,age.max_ocean_scaled + tl_ocean_scaled,3705.022348,TRUE,13.026399
max_sbt_temp_change_abs_lag6_scaled,+,age.max_ocean_scaled,3705.035631,TRUE,13.039682
max_sst_temp_lag9_scaled,+,age.max_ocean_scaled + age.maturity_ocean_scaled,3705.073624,TRUE,13.077675
seas_sbt_temp_change_abs_lag6_scaled,*,age.max_ocean_scaled,3705.104881,TRUE,13.108932
max_sst_temp_lag5_scaled,+,age.max_ocean_scaled,3705.11507,TRUE,13.119121
min_sbt_temp_change_abs_lag5_scaled,*,age.max_ocean_scaled + length.max_ocean_scaled,3705.153024,TRUE,13.157075
seas_sbt_temp_change_abs_lag5_scaled,+,age.max_ocean_scaled,3705.163881,TRUE,13.167932
min_sbt_temp_change_abs_lag5_scaled,+,age.max_ocean_scaled + tl_ocean_scaled,3705.177594,TRUE,13.181645
seas_sbt_temp_change_abs_lag2_scaled,*,age.max_ocean_scaled + tl_ocean_scaled,3705.181736,TRUE,13.185787
max_sst_temp_change_abs_lag9_scaled,+,age.max_ocean_scaled + age.maturity_ocean_scaled,3705.188538,TRUE,13.192589
seas_sst_temp_lag5_scaled,*,age.max_ocean_scaled,3705.196538,TRUE,13.200589
seas_sst_temp_lag5_scaled,+,age.max_ocean_scaled + length.max_ocean_scaled,3705.200674,TRUE,13.204725
seas_sst_temp_lag5_scaled,+,length.max_ocean_scaled + age.max_ocean_scaled,3705.200674,TRUE,13.204725
max_sst_temp_change_abs_scaled,*,age.max_ocean_scaled,3705.210056,TRUE,13.214107
min_sbt_temp_change_abs_scaled,*,age.max_ocean_scaled,3705.212455,TRUE,13.216506
max_sst_temp_lag3_scaled,*,age.maturity_ocean_scaled + age.max_ocean_scaled,3705.252275,TRUE,13.256326
max_sst_temp_lag3_scaled,*,length.max_ocean_scaled + age.maturity_ocean_scaled,3705.260087,TRUE,13.264138
seas_sbt_temp_change_abs_lag6_scaled,*,length.max_ocean_scaled + age.max_ocean_scaled,3705.271022,TRUE,13.275073
max_sbt_temp_lag4_scaled,*,age.maturity_ocean_scaled + age.max_ocean_scaled,3705.300856,TRUE,13.304907
seas_sbt_temp_change_abs_lag3_scaled,*,age.max_ocean_scaled,3705.302266,TRUE,13.306317
seas_sbt_temp_change_abs_lag2_scaled,*,tl_ocean_scaled + age.max_ocean_scaled,3705.307888,TRUE,13.311939
max_sst_temp_lag1_scaled,*,length.max_ocean_scaled,3705.311511,TRUE,13.315562
max_sst_temp_lag9_scaled,*,age.maturity_ocean_scaled + age.max_ocean_scaled,3705.32737,TRUE,13.331421
min_sbt_temp_lag9_scaled,*,tl_ocean_scaled + age.max_ocean_scaled,3705.329658,TRUE,13.333709
max_sst_temp_lag5_scaled,*,age.maturity_ocean_scaled + age.max_ocean_scaled,3705.33824,TRUE,13.342291
max_sst_temp_change_abs_lag8_scaled,*,tl_ocean_scaled + age.max_ocean_scaled,3705.356866,TRUE,13.360917
min_sst_temp_lag10_scaled,*,age.maturity_ocean_scaled + age.max_ocean_scaled,3705.391906,TRUE,13.395957
max_sst_temp_change_abs_lag9_scaled,+,length.max_ocean_scaled + age.max_ocean_scaled,3705.410082,TRUE,13.414133
max_sst_temp_change_abs_lag9_scaled,+,age.max_ocean_scaled + length.max_ocean_scaled,3705.410082,TRUE,13.414133
seas_sst_temp_lag5_scaled,*,tl_ocean_scaled + age.max_ocean_scaled,3705.413543,TRUE,13.417594
max_sst_temp_lag2_scaled,*,age.maturity_ocean_scaled + age.max_ocean_scaled,3705.475764,TRUE,13.479815
max_sst_temp_lag2_scaled,*,length.max_ocean_scaled,3705.476457,TRUE,13.480508
max_sst_temp_lag9_scaled,+,age.max_ocean_scaled + length.max_ocean_scaled,3705.480081,TRUE,13.484132
max_sst_temp_lag9_scaled,+,length.max_ocean_scaled + age.max_ocean_scaled,3705.480081,TRUE,13.484132
seas_sbt_temp_change_lag7_scaled,+,age.max_ocean_scaled,3705.480097,TRUE,13.484148
max_sbt_temp_change_abs_lag6_scaled,*,age.max_ocean_scaled + tl_ocean_scaled,3705.485871,TRUE,13.489922
seas_sbt_temp_lag2_scaled,*,length.max_ocean_scaled + age.max_ocean_scaled,3705.486159,TRUE,13.49021
seas_sst_temp_scaled,+,age.max_ocean_scaled + tl_ocean_scaled,3705.496826,TRUE,13.500877
seas_sbt_temp_lag5_scaled,*,length.max_ocean_scaled + age.max_ocean_scaled,3705.505238,TRUE,13.509289
min_sbt_temp_lag4_scaled,*,age.maturity_ocean_scaled + age.max_ocean_scaled,3705.539635,TRUE,13.543686
seas_sbt_temp_lag10_scaled,*,age.max_ocean_scaled,3705.551387,TRUE,13.555438
min_sbt_temp_lag9_scaled,+,age.max_ocean_scaled,3705.55642,TRUE,13.560471
max_sst_temp_lag6_scaled,*,length.max_ocean_scaled,3705.566865,TRUE,13.570916
min_sbt_temp_lag7_scaled,*,tl_ocean_scaled + age.max_ocean_scaled,3705.627329,TRUE,13.63138
seas_sbt_temp_change_abs_lag7_scaled,*,age.max_ocean_scaled + tl_ocean_scaled,3705.628695,TRUE,13.632746
min_sst_temp_lag7_scaled,*,age.maturity_ocean_scaled + age.max_ocean_scaled,3705.643686,TRUE,13.647737
max_sst_temp_change_abs_lag1_scaled,*,age.maturity_ocean_scaled,3705.655901,TRUE,13.659952
seas_sst_temp_change_abs_scaled,*,age.max_ocean_scaled + age.maturity_ocean_scaled,3705.657543,TRUE,13.661594
max_sbt_temp_change_abs_lag7_scaled,*,age.max_ocean_scaled,3705.662865,TRUE,13.666916
max_sbt_temp_lag5_scaled,*,age.maturity_ocean_scaled + age.max_ocean_scaled,3705.67335,TRUE,13.677401
max_sst_temp_change_abs_lag9_scaled,*,length.max_ocean_scaled + age.max_ocean_scaled,3705.69998,TRUE,13.704031
max_sst_temp_change_abs_lag8_scaled,*,age.maturity_ocean_scaled + age.max_ocean_scaled,3705.742947,TRUE,13.746998
max_sst_temp_change_abs_scaled,+,age.max_ocean_scaled + age.maturity_ocean_scaled,3705.793726,TRUE,13.797777
min_sst_temp_scaled,*,length.max_ocean_scaled + age.max_ocean_scaled,3705.79485,TRUE,13.798901
max_sbt_temp_change_lag6_scaled,*,age.maturity_ocean_scaled + age.max_ocean_scaled,3705.795923,TRUE,13.799974
max_sst_temp_change_abs_lag1_scaled,*,age.maturity_ocean_scaled + tl_ocean_scaled,3705.799149,TRUE,13.8032
min_sst_temp_change_abs_lag3_scaled,+,age.max_ocean_scaled + tl_ocean_scaled,3705.832415,TRUE,13.836466
seas_sbt_temp_lag1_scaled,*,length.max_ocean_scaled + age.max_ocean_scaled,3705.835115,TRUE,13.839166
min_sbt_temp_lag8_scaled,*,age.maturity_ocean_scaled + age.max_ocean_scaled,3705.836329,TRUE,13.84038
seas_sst_temp_change_lag7_scaled,+,age.max_ocean_scaled,3705.850472,TRUE,13.854523
seas_sst_temp_change_abs_scaled,*,age.max_ocean_scaled + length.max_ocean_scaled,3705.872777,TRUE,13.876828
seas_sbt_temp_change_abs_lag2_scaled,*,age.maturity_ocean_scaled + age.max_ocean_scaled,3705.9027,TRUE,13.906751
min_sbt_temp_change_abs_lag5_scaled,+,age.max_ocean_scaled + age.maturity_ocean_scaled,3705.910436,TRUE,13.914487
seas_sbt_temp_change_abs_lag2_scaled,*,age.max_ocean_scaled + age.maturity_ocean_scaled,3705.928359,TRUE,13.93241
max_sst_temp_lag9_scaled,*,tl_ocean_scaled + age.max_ocean_scaled,3705.946975,TRUE,13.951026
min_sbt_temp_lag1_scaled,*,length.max_ocean_scaled + age.max_ocean_scaled,3705.954557,TRUE,13.958608
max_sst_temp_change_abs_lag8_scaled,*,age.max_ocean_scaled + tl_ocean_scaled,3705.964565,TRUE,13.968616
min_sbt_temp_lag7_scaled,+,age.max_ocean_scaled + tl_ocean_scaled,3705.967885,TRUE,13.971936
min_sbt_temp_change_lag2_scaled,*,age.maturity_ocean_scaled + age.max_ocean_scaled,3705.979264,TRUE,13.983315
min_sbt_temp_lag5_scaled,*,age.maturity_ocean_scaled + age.max_ocean_scaled,3705.979272,TRUE,13.983323
max_sst_temp_scaled,*,length.max_ocean_scaled + tl_ocean_scaled,3705.991842,TRUE,13.995893
seas_sbt_temp_lag9_scaled,*,age.max_ocean_scaled + tl_ocean_scaled,3706.013263,TRUE,14.017314
min_sst_temp_change_lag9_scaled,*,tl_ocean_scaled + age.max_ocean_scaled,3706.013367,TRUE,14.017418
max_sbt_temp_change_abs_lag6_scaled,+,age.max_ocean_scaled + tl_ocean_scaled,3706.025072,TRUE,14.029123
max_sst_temp_change_abs_scaled,+,length.max_ocean_scaled + age.max_ocean_scaled,3706.032104,TRUE,14.036155
max_sst_temp_change_abs_scaled,+,age.max_ocean_scaled + length.max_ocean_scaled,3706.032104,TRUE,14.036155
max_sst_temp_lag8_scaled,+,age.max_ocean_scaled,3706.032357,TRUE,14.036408
seas_sst_temp_change_abs_scaled,*,length.max_ocean_scaled + age.max_ocean_scaled,3706.03275,TRUE,14.036801
seas_sbt_temp_change_abs_lag5_scaled,*,age.max_ocean_scaled,3706.034891,TRUE,14.038942
seas_sbt_temp_lag8_scaled,*,length.max_ocean_scaled + age.max_ocean_scaled,3706.060125,TRUE,14.064176
max_sst_temp_lag1_scaled,+,age.max_ocean_scaled,3706.062469,TRUE,14.06652
max_sst_temp_change_abs_lag1_scaled,*,length.max_ocean_scaled + age.maturity_ocean_scaled,3706.092617,TRUE,14.096668
seas_sbt_temp_change_abs_lag6_scaled,*,age.max_ocean_scaled + tl_ocean_scaled,3706.118914,TRUE,14.122965
max_sst_temp_lag7_scaled,*,length.max_ocean_scaled + age.maturity_ocean_scaled,3706.162387,TRUE,14.166438
seas_sbt_temp_change_abs_lag5_scaled,+,age.max_ocean_scaled + tl_ocean_scaled,3706.164044,TRUE,14.168095
min_sbt_temp_change_abs_lag5_scaled,+,age.max_ocean_scaled + length.max_ocean_scaled,3706.168717,TRUE,14.172768
min_sbt_temp_change_abs_lag5_scaled,+,length.max_ocean_scaled + age.max_ocean_scaled,3706.168717,TRUE,14.172768
min_sbt_temp_change_abs_scaled,*,age.max_ocean_scaled + tl_ocean_scaled,3706.171583,TRUE,14.175634
seas_sst_temp_scaled,+,age.max_ocean_scaled + age.maturity_ocean_scaled,3706.172489,TRUE,14.17654
min_sst_temp_lag6_scaled,*,length.max_ocean_scaled + age.max_ocean_scaled,3706.181018,TRUE,14.185069
seas_sbt_temp_change_abs_lag2_scaled,*,age.max_ocean_scaled + length.max_ocean_scaled,3706.182563,TRUE,14.186614
max_sst_temp_change_abs_scaled,*,age.max_ocean_scaled + tl_ocean_scaled,3706.214242,TRUE,14.218293
max_sbt_temp_change_abs_lag6_scaled,*,age.max_ocean_scaled + age.maturity_ocean_scaled,3706.23553,TRUE,14.239581
min_sbt_temp_change_abs_lag5_scaled,*,tl_ocean_scaled + age.max_ocean_scaled,3706.236492,TRUE,14.240543
max_sst_temp_lag6_scaled,*,age.maturity_ocean_scaled + age.max_ocean_scaled,3706.259546,TRUE,14.263597
max_sbt_temp_change_lag6_scaled,*,age.max_ocean_scaled,3706.26009,TRUE,14.264141
seas_sst_temp_lag5_scaled,*,age.max_ocean_scaled + tl_ocean_scaled,3706.262435,TRUE,14.266486
max_sbt_temp_lag2_scaled,*,age.maturity_ocean_scaled + age.max_ocean_scaled,3706.266143,TRUE,14.270194
min_sst_temp_change_abs_lag3_scaled,*,age.max_ocean_scaled,3706.282012,TRUE,14.286063
seas_sbt_temp_change_lag5_scaled,*,tl_ocean_scaled + age.max_ocean_scaled,3706.288968,TRUE,14.293019
max_sst_temp_lag5_scaled,+,age.max_ocean_scaled + tl_ocean_scaled,3706.289889,TRUE,14.29394
min_sst_temp_lag7_scaled,+,age.max_ocean_scaled,3706.295579,TRUE,14.29963
seas_sbt_temp_change_abs_lag3_scaled,*,age.max_ocean_scaled + tl_ocean_scaled,3706.318507,TRUE,14.322558
min_sst_temp_change_abs_lag3_scaled,*,tl_ocean_scaled + age.max_ocean_scaled,3706.318532,TRUE,14.322583
min_sbt_temp_lag7_scaled,+,age.max_ocean_scaled + age.maturity_ocean_scaled,3706.323662,TRUE,14.327713
max_sbt_temp_change_abs_lag6_scaled,*,length.max_ocean_scaled + age.max_ocean_scaled,3706.347463,TRUE,14.351514
min_sst_temp_change_lag7_scaled,+,age.max_ocean_scaled,3706.371669,TRUE,14.37572
seas_sst_temp_scaled,*,age.max_ocean_scaled,3706.38657,TRUE,14.390621
max_sbt_temp_change_abs_lag3_scaled,*,age.max_ocean_scaled,3706.387306,TRUE,14.391357
seas_sbt_temp_change_abs_lag7_scaled,*,age.max_ocean_scaled + age.maturity_ocean_scaled,3706.400281,TRUE,14.404332
min_sst_temp_lag10_scaled,+,age.max_ocean_scaled,3706.404477,TRUE,14.408528
seas_sst_temp_scaled,+,length.max_ocean_scaled + age.max_ocean_scaled,3706.425803,TRUE,14.429854
