temp_variable,sign,trait_variable,AICc,converge,DeltaAIC
min_sbt_temp_lag6_scaled,*,age.max_ocean_scaled + length.max_ocean_scaled,3413.097467,TRUE,12.54326704
seas_sbt_temp_lag10_scaled,*,age.max_ocean_scaled + age.maturity_ocean_scaled,3413.103741,TRUE,12.54954065
seas_sbt_temp_lag3_scaled,*,age.max_ocean_scaled,3413.11803,TRUE,12.5638296
max_sst_temp_lag4_scaled,*,age.max_ocean_scaled,3413.147206,TRUE,12.59300535
min_sbt_temp_lag1_scaled,*,age.max_ocean_scaled + length.max_ocean_scaled,3413.170546,TRUE,12.61634545
max_sst_temp_lag3_scaled,*,age.maturity_ocean_scaled,3413.190929,TRUE,12.63672902
max_sst_temp_lag7_scaled,*,age.maturity_ocean_scaled + tl_ocean_scaled,3413.195846,TRUE,12.6416454
min_sst_temp_lag1_scaled,*,length.max_ocean_scaled + age.max_ocean_scaled,3413.214126,TRUE,12.65992578
min_sst_temp_lag4_scaled,*,age.max_ocean_scaled + tl_ocean_scaled,3413.225018,TRUE,12.6708175
max_sst_temp_scaled,+,age.maturity_ocean_scaled + tl_ocean_scaled,3413.232398,TRUE,12.67819791
seas_sbt_temp_lag4_scaled,*,length.max_ocean_scaled + age.maturity_ocean_scaled,3413.23332,TRUE,12.67911985
max_sst_temp_lag10_scaled,*,age.maturity_ocean_scaled + length.max_ocean_scaled,3413.238999,TRUE,12.68479854
seas_sst_temp_lag3_scaled,*,age.max_ocean_scaled,3413.246103,TRUE,12.69190221
min_sbt_temp_lag2_scaled,*,age.max_ocean_scaled + length.max_ocean_scaled,3413.248041,TRUE,12.69384066
max_sst_temp_lag2_scaled,*,age.maturity_ocean_scaled + length.max_ocean_scaled,3413.256517,TRUE,12.70231626
min_sst_temp_lag1_scaled,*,age.maturity_ocean_scaled + age.max_ocean_scaled,3413.279561,TRUE,12.72536026
seas_sst_temp_lag3_scaled,+,age.maturity_ocean_scaled,3413.312583,TRUE,12.75838265
min_sbt_temp_lag5_scaled,*,age.max_ocean_scaled + tl_ocean_scaled,3413.317698,TRUE,12.76349758
min_sbt_temp_lag4_scaled,*,age.max_ocean_scaled,3413.345709,TRUE,12.79150855
min_sbt_temp_lag7_scaled,*,age.max_ocean_scaled + tl_ocean_scaled,3413.346275,TRUE,12.79207461
max_sbt_temp_lag5_scaled,*,length.max_ocean_scaled + age.max_ocean_scaled,3413.366317,TRUE,12.81211648
max_sst_temp_lag3_scaled,*,age.maturity_ocean_scaled + tl_ocean_scaled,3413.393196,TRUE,12.83899559
min_sbt_temp_lag8_scaled,*,length.max_ocean_scaled + age.max_ocean_scaled,3413.399638,TRUE,12.84543788
min_sst_temp_lag5_scaled,*,age.max_ocean_scaled + length.max_ocean_scaled,3413.444264,TRUE,12.8900633
max_sst_temp_lag8_scaled,+,age.max_ocean_scaled,3413.446067,TRUE,12.891867
min_sst_temp_lag4_scaled,*,age.max_ocean_scaled + age.maturity_ocean_scaled,3413.447399,TRUE,12.89319838
seas_sbt_temp_lag10_scaled,*,age.max_ocean_scaled,3413.489988,TRUE,12.93578757
max_sst_temp_lag9_scaled,*,age.maturity_ocean_scaled,3413.499125,TRUE,12.94492412
seas_sbt_temp_lag4_scaled,*,age.max_ocean_scaled + tl_ocean_scaled,3413.501241,TRUE,12.94704024
min_sst_temp_lag3_scaled,*,length.max_ocean_scaled + age.max_ocean_scaled,3413.504667,TRUE,12.95046611
min_sst_temp_lag8_scaled,*,age.maturity_ocean_scaled,3413.547783,TRUE,12.99358234
seas_sst_temp_lag3_scaled,+,age.maturity_ocean_scaled + tl_ocean_scaled,3413.57467,TRUE,13.02046907
max_sst_temp_lag6_scaled,*,age.maturity_ocean_scaled,3413.584113,TRUE,13.02991279
min_sst_temp_lag10_scaled,*,age.maturity_ocean_scaled + age.max_ocean_scaled,3413.640776,TRUE,13.08657513
seas_sst_temp_lag3_scaled,*,age.max_ocean_scaled + age.maturity_ocean_scaled,3413.645853,TRUE,13.09165298
min_sst_temp_lag8_scaled,*,age.maturity_ocean_scaled + tl_ocean_scaled,3413.668142,TRUE,13.11394191
min_sst_temp_lag2_scaled,*,length.max_ocean_scaled + age.maturity_ocean_scaled,3413.677632,TRUE,13.12343151
max_sst_temp_lag9_scaled,*,length.max_ocean_scaled + tl_ocean_scaled,3413.693618,TRUE,13.13941724
min_sbt_temp_scaled,*,age.max_ocean_scaled + age.maturity_ocean_scaled,3413.701068,TRUE,13.1468672
max_sst_temp_lag5_scaled,*,age.maturity_ocean_scaled + length.max_ocean_scaled,3413.715796,TRUE,13.16159559
min_sbt_temp_scaled,*,age.max_ocean_scaled + tl_ocean_scaled,3413.778574,TRUE,13.22437394
max_sst_temp_lag9_scaled,*,age.maturity_ocean_scaled + tl_ocean_scaled,3413.779771,TRUE,13.22557082
min_sst_temp_change_lag2_scaled,+,age.max_ocean_scaled,3413.799591,TRUE,13.24539079
max_sst_temp_lag6_scaled,*,age.maturity_ocean_scaled + tl_ocean_scaled,3413.799977,TRUE,13.24577681
seas_sst_temp_lag3_scaled,+,length.max_ocean_scaled + age.max_ocean_scaled,3413.807836,TRUE,13.25363588
seas_sst_temp_lag3_scaled,+,age.max_ocean_scaled + length.max_ocean_scaled,3413.807836,TRUE,13.25363588
max_sbt_temp_scaled,*,age.max_ocean_scaled + length.max_ocean_scaled,3413.831874,TRUE,13.27767372
max_sst_temp_scaled,+,age.max_ocean_scaled + length.max_ocean_scaled,3413.842291,TRUE,13.28809104
max_sst_temp_scaled,+,length.max_ocean_scaled + age.max_ocean_scaled,3413.842291,TRUE,13.28809105
seas_sbt_temp_lag3_scaled,*,age.max_ocean_scaled + tl_ocean_scaled,3413.89142,TRUE,13.33721983
min_sst_temp_change_lag2_scaled,+,age.max_ocean_scaled + age.maturity_ocean_scaled,3413.89225,TRUE,13.33804946
seas_sst_temp_lag3_scaled,*,age.maturity_ocean_scaled + age.max_ocean_scaled,3413.904039,TRUE,13.34983869
seas_sst_temp_lag3_scaled,*,age.max_ocean_scaled + tl_ocean_scaled,3413.904563,TRUE,13.35036259
min_sst_temp_lag2_scaled,*,age.maturity_ocean_scaled + age.max_ocean_scaled,3413.911171,TRUE,13.35697031
seas_sbt_temp_lag4_scaled,*,age.maturity_ocean_scaled + age.max_ocean_scaled,3413.926255,TRUE,13.37205498
max_sbt_temp_lag4_scaled,*,length.max_ocean_scaled + age.max_ocean_scaled,3413.961683,TRUE,13.40748276
min_sst_temp_lag1_scaled,*,length.max_ocean_scaled + age.maturity_ocean_scaled,3413.973398,TRUE,13.41919707
min_sbt_temp_lag9_scaled,*,age.maturity_ocean_scaled + age.max_ocean_scaled,3413.994599,TRUE,13.44039896
min_sbt_temp_lag4_scaled,*,age.max_ocean_scaled + age.maturity_ocean_scaled,3414.016363,TRUE,13.46216255
min_sst_temp_lag7_scaled,*,length.max_ocean_scaled + age.max_ocean_scaled,3414.02995,TRUE,13.47574919
min_sbt_temp_lag4_scaled,*,age.max_ocean_scaled + tl_ocean_scaled,3414.089046,TRUE,13.53484602
max_sst_temp_lag4_scaled,*,age.max_ocean_scaled + tl_ocean_scaled,3414.090688,TRUE,13.53648799
max_sbt_temp_lag5_scaled,*,length.max_ocean_scaled + age.maturity_ocean_scaled,3414.097049,TRUE,13.54284821
seas_sst_temp_lag10_scaled,*,tl_ocean_scaled + age.max_ocean_scaled,3414.104838,TRUE,13.55063728
seas_sbt_temp_lag4_scaled,*,age.max_ocean_scaled + length.max_ocean_scaled,3414.11168,TRUE,13.55747916
min_sbt_temp_lag8_scaled,*,length.max_ocean_scaled + age.maturity_ocean_scaled,3414.116454,TRUE,13.56225305
min_sbt_temp_lag10_scaled,*,age.max_ocean_scaled + length.max_ocean_scaled,3414.142015,TRUE,13.58781407
seas_sst_temp_lag3_scaled,*,tl_ocean_scaled + age.max_ocean_scaled,3414.181582,TRUE,13.62738124
max_sst_temp_lag8_scaled,+,age.max_ocean_scaled + tl_ocean_scaled,3414.219251,TRUE,13.66505009
seas_sbt_temp_lag5_scaled,*,length.max_ocean_scaled + age.max_ocean_scaled,3414.272984,TRUE,13.71878402
min_sst_temp_lag4_scaled,*,age.max_ocean_scaled + length.max_ocean_scaled,3414.275396,TRUE,13.72119564
seas_sbt_temp_lag10_scaled,*,age.max_ocean_scaled + tl_ocean_scaled,3414.280574,TRUE,13.72637358
min_sbt_temp_lag7_scaled,*,age.max_ocean_scaled + length.max_ocean_scaled,3414.290073,TRUE,13.73587254
max_sst_temp_scaled,*,tl_ocean_scaled + age.max_ocean_scaled,3414.299231,TRUE,13.74503092
min_sbt_temp_lag5_scaled,*,age.max_ocean_scaled + length.max_ocean_scaled,3414.301822,TRUE,13.74762124
min_sst_temp_change_lag2_scaled,+,age.max_ocean_scaled + tl_ocean_scaled,3414.343684,TRUE,13.7894839
max_sst_temp_lag8_scaled,+,age.maturity_ocean_scaled,3414.440204,TRUE,13.88600374
min_sbt_temp_lag8_scaled,*,age.maturity_ocean_scaled + age.max_ocean_scaled,3414.45206,TRUE,13.8978596
min_sbt_temp_lag3_scaled,*,length.max_ocean_scaled + age.max_ocean_scaled,3414.48352,TRUE,13.92931956
min_sst_temp_lag1_scaled,*,age.maturity_ocean_scaled,3414.511354,TRUE,13.95715306
seas_sbt_temp_lag3_scaled,*,age.max_ocean_scaled + length.max_ocean_scaled,3414.526037,TRUE,13.97183665
max_sst_temp_lag7_scaled,*,age.maturity_ocean_scaled + length.max_ocean_scaled,3414.543246,TRUE,13.98904601
max_sst_temp_lag10_scaled,+,age.max_ocean_scaled + age.maturity_ocean_scaled,3414.556947,TRUE,14.00274681
min_sst_temp_lag1_scaled,*,age.maturity_ocean_scaled + tl_ocean_scaled,3414.56779,TRUE,14.01358936
min_sst_temp_lag3_scaled,*,length.max_ocean_scaled + age.maturity_ocean_scaled,3414.591474,TRUE,14.03727365
min_sst_temp_lag6_scaled,*,length.max_ocean_scaled + age.max_ocean_scaled,3414.622788,TRUE,14.06858803
max_sbt_temp_lag1_scaled,*,length.max_ocean_scaled + age.max_ocean_scaled,3414.651925,TRUE,14.0977243
max_sst_temp_lag3_scaled,*,age.maturity_ocean_scaled + length.max_ocean_scaled,3414.695439,TRUE,14.1412386
max_sst_temp_lag4_scaled,*,age.max_ocean_scaled + length.max_ocean_scaled,3414.717923,TRUE,14.16372212
min_sbt_temp_lag1_scaled,*,length.max_ocean_scaled + age.max_ocean_scaled,3414.740656,TRUE,14.18645588
min_sst_temp_lag7_scaled,*,length.max_ocean_scaled + age.maturity_ocean_scaled,3414.742004,TRUE,14.1878032
max_sbt_temp_lag4_scaled,*,length.max_ocean_scaled + age.maturity_ocean_scaled,3414.747437,TRUE,14.19323667
seas_sbt_temp_lag4_scaled,*,age.maturity_ocean_scaled,3414.752476,TRUE,14.1982757
min_sbt_temp_lag1_scaled,*,age.maturity_ocean_scaled + age.max_ocean_scaled,3414.769935,TRUE,14.21573448
seas_sbt_temp_lag4_scaled,*,age.maturity_ocean_scaled + tl_ocean_scaled,3414.818106,TRUE,14.26390556
min_sbt_temp_scaled,*,age.max_ocean_scaled + length.max_ocean_scaled,3414.833386,TRUE,14.27918547
min_sbt_temp_lag9_scaled,*,age.maturity_ocean_scaled,3414.837332,TRUE,14.28313147
min_sbt_temp_lag9_scaled,*,age.maturity_ocean_scaled + tl_ocean_scaled,3414.840938,TRUE,14.28673757
min_sst_temp_lag10_scaled,*,age.maturity_ocean_scaled,3414.854121,TRUE,14.29992103
max_sbt_temp_lag4_scaled,*,age.maturity_ocean_scaled + age.max_ocean_scaled,3414.855246,TRUE,14.30104561
min_sst_temp_lag10_scaled,*,age.maturity_ocean_scaled + tl_ocean_scaled,3414.859765,TRUE,14.30556415
min_sst_temp_lag10_scaled,*,length.max_ocean_scaled + age.max_ocean_scaled,3414.868758,TRUE,14.31455749
max_sst_temp_lag10_scaled,+,age.max_ocean_scaled,3414.900525,TRUE,14.34632503
max_sbt_temp_lag5_scaled,*,age.maturity_ocean_scaled + age.max_ocean_scaled,3414.901015,TRUE,14.34681452
max_sst_temp_lag8_scaled,+,age.maturity_ocean_scaled + tl_ocean_scaled,3414.902648,TRUE,14.34844706
max_sbt_temp_lag3_scaled,*,length.max_ocean_scaled + age.max_ocean_scaled,3414.959488,TRUE,14.40528733
min_sst_temp_lag8_scaled,*,length.max_ocean_scaled,3414.981189,TRUE,14.42698828
seas_sst_temp_lag10_scaled,*,tl_ocean_scaled + age.maturity_ocean_scaled,3415.012431,TRUE,14.45823021
max_sbt_temp_lag6_scaled,*,length.max_ocean_scaled + age.max_ocean_scaled,3415.054562,TRUE,14.50036132
seas_sbt_temp_lag10_scaled,*,age.max_ocean_scaled + length.max_ocean_scaled,3415.065381,TRUE,14.51118074
max_sst_temp_lag7_scaled,+,age.max_ocean_scaled + age.maturity_ocean_scaled,3415.070225,TRUE,14.51602498
max_sst_temp_scaled,*,tl_ocean_scaled + age.maturity_ocean_scaled,3415.106098,TRUE,14.55189728
min_sst_temp_lag9_scaled,*,age.maturity_ocean_scaled + age.max_ocean_scaled,3415.117357,TRUE,14.56315618
max_sst_temp_lag9_scaled,*,age.maturity_ocean_scaled + length.max_ocean_scaled,3415.119957,TRUE,14.56575646
max_sst_temp_lag6_scaled,*,age.maturity_ocean_scaled + length.max_ocean_scaled,3415.136575,TRUE,14.58237451
min_sbt_temp_lag4_scaled,*,age.max_ocean_scaled + length.max_ocean_scaled,3415.153264,TRUE,14.59906402
min_sst_temp_lag2_scaled,*,age.maturity_ocean_scaled,3415.169852,TRUE,14.61565116
seas_sst_temp_lag3_scaled,*,tl_ocean_scaled + age.maturity_ocean_scaled,3415.180454,TRUE,14.62625346
seas_sbt_temp_lag5_scaled,*,length.max_ocean_scaled + age.maturity_ocean_scaled,3415.209838,TRUE,14.65563771
seas_sst_temp_lag3_scaled,*,age.max_ocean_scaled + length.max_ocean_scaled,3415.226726,TRUE,14.67252563
min_sst_temp_lag2_scaled,*,age.maturity_ocean_scaled + tl_ocean_scaled,3415.239019,TRUE,14.68481855
seas_sst_temp_lag3_scaled,*,age.maturity_ocean_scaled,3415.24174,TRUE,14.68753978
min_sst_temp_lag8_scaled,*,age.maturity_ocean_scaled + length.max_ocean_scaled,3415.26781,TRUE,14.71360989
min_sbt_temp_lag6_scaled,*,length.max_ocean_scaled + age.max_ocean_scaled,3415.282941,TRUE,14.72874093
min_sst_temp_change_lag2_scaled,+,age.maturity_ocean_scaled,3415.303304,TRUE,14.74910359
min_sbt_temp_lag8_scaled,*,age.maturity_ocean_scaled,3415.323397,TRUE,14.76919698
max_sst_temp_lag8_scaled,+,length.max_ocean_scaled + age.max_ocean_scaled,3415.328831,TRUE,14.77463069
max_sst_temp_lag8_scaled,+,age.max_ocean_scaled + length.max_ocean_scaled,3415.328831,TRUE,14.77463069
min_sst_temp_change_lag2_scaled,*,age.maturity_ocean_scaled + age.max_ocean_scaled,3415.337801,TRUE,14.78360048
min_sbt_temp_lag8_scaled,*,age.maturity_ocean_scaled + tl_ocean_scaled,3415.345217,TRUE,14.79101643
min_sbt_temp_lag10_scaled,*,age.maturity_ocean_scaled + age.max_ocean_scaled,3415.357115,TRUE,14.8029147
max_sbt_temp_lag7_scaled,*,length.max_ocean_scaled + age.max_ocean_scaled,3415.378291,TRUE,14.8240907
min_sbt_temp_lag3_scaled,*,length.max_ocean_scaled + age.maturity_ocean_scaled,3415.404656,TRUE,14.85045596
max_sst_temp_lag7_scaled,+,age.max_ocean_scaled,3415.416567,TRUE,14.86236607
max_sbt_temp_lag1_scaled,*,length.max_ocean_scaled + age.maturity_ocean_scaled,3415.421779,TRUE,14.86757811
seas_sbt_temp_lag7_scaled,*,age.max_ocean_scaled + age.maturity_ocean_scaled,3415.470387,TRUE,14.91618639
seas_sbt_temp_lag2_scaled,*,age.max_ocean_scaled + age.maturity_ocean_scaled,3415.470686,TRUE,14.91648563
min_sbt_temp_lag9_scaled,*,length.max_ocean_scaled + age.max_ocean_scaled,3415.497006,TRUE,14.94280581
min_sst_temp_change_lag2_scaled,+,age.maturity_ocean_scaled + tl_ocean_scaled,3415.502796,TRUE,14.94859536
min_sbt_temp_lag2_scaled,*,length.max_ocean_scaled + age.max_ocean_scaled,3415.506546,TRUE,14.95234506
min_sst_temp_lag6_scaled,*,length.max_ocean_scaled + age.maturity_ocean_scaled,3415.516326,TRUE,14.9621259
seas_sst_temp_lag3_scaled,*,age.maturity_ocean_scaled + tl_ocean_scaled,3415.516671,TRUE,14.96247044
min_sbt_temp_lag1_scaled,*,length.max_ocean_scaled + age.maturity_ocean_scaled,3415.532335,TRUE,14.97813479
min_sbt_temp_lag1_scaled,*,age.maturity_ocean_scaled + tl_ocean_scaled,3415.565686,TRUE,15.01148592
seas_sbt_temp_lag4_scaled,*,length.max_ocean_scaled,3415.606191,TRUE,15.05199067
min_sbt_temp_lag1_scaled,*,age.maturity_ocean_scaled,3415.609137,TRUE,15.05493611
max_sbt_temp_lag4_scaled,*,age.maturity_ocean_scaled + tl_ocean_scaled,3415.612077,TRUE,15.05787606
max_sbt_temp_lag4_scaled,*,age.maturity_ocean_scaled,3415.629542,TRUE,15.07534148
min_sst_temp_lag9_scaled,*,length.max_ocean_scaled + age.max_ocean_scaled,3415.632916,TRUE,15.07871567
seas_sbt_temp_lag2_scaled,*,age.max_ocean_scaled,3415.644146,TRUE,15.08994576
seas_sst_temp_lag10_scaled,+,age.max_ocean_scaled,3415.644742,TRUE,15.090542
min_sst_temp_change_lag2_scaled,*,age.max_ocean_scaled,3415.646872,TRUE,15.09267171
max_sst_temp_lag10_scaled,+,age.max_ocean_scaled + tl_ocean_scaled,3415.6727,TRUE,15.11849976
seas_sst_temp_lag10_scaled,+,age.max_ocean_scaled + age.maturity_ocean_scaled,3415.673426,TRUE,15.11922542
seas_sbt_temp_lag7_scaled,*,age.max_ocean_scaled,3415.674146,TRUE,15.11994576
min_sst_temp_scaled,*,age.maturity_ocean_scaled + age.max_ocean_scaled,3415.682788,TRUE,15.12858708
min_sst_temp_lag7_scaled,*,age.maturity_ocean_scaled + age.max_ocean_scaled,3415.686108,TRUE,15.13190722
min_sst_temp_change_lag2_scaled,+,length.max_ocean_scaled + age.max_ocean_scaled,3415.69866,TRUE,15.14445916
min_sst_temp_change_lag2_scaled,+,age.max_ocean_scaled + length.max_ocean_scaled,3415.69866,TRUE,15.14445916
min_sbt_temp_lag2_scaled,*,age.maturity_ocean_scaled + age.max_ocean_scaled,3415.707312,TRUE,15.15311128
min_sst_temp_lag10_scaled,*,length.max_ocean_scaled + age.maturity_ocean_scaled,3415.707539,TRUE,15.15333871
max_sbt_temp_lag5_scaled,*,age.maturity_ocean_scaled,3415.725731,TRUE,15.17153024
min_sst_temp_lag3_scaled,*,age.maturity_ocean_scaled + age.max_ocean_scaled,3415.732528,TRUE,15.17832749
min_sst_temp_change_lag2_scaled,*,age.max_ocean_scaled + age.maturity_ocean_scaled,3415.748338,TRUE,15.19413712
min_sst_temp_lag8_scaled,*,length.max_ocean_scaled + tl_ocean_scaled,3415.761444,TRUE,15.2072433
max_sbt_temp_lag3_scaled,*,length.max_ocean_scaled + age.maturity_ocean_scaled,3415.778652,TRUE,15.22445165
seas_sst_temp_lag3_scaled,*,length.max_ocean_scaled + age.max_ocean_scaled,3415.780741,TRUE,15.22654094
max_sbt_temp_lag5_scaled,*,age.maturity_ocean_scaled + tl_ocean_scaled,3415.785119,TRUE,15.23091869
max_sbt_temp_lag6_scaled,*,length.max_ocean_scaled + age.maturity_ocean_scaled,3415.81487,TRUE,15.26066979
max_sbt_temp_lag8_scaled,*,length.max_ocean_scaled + age.max_ocean_scaled,3415.832635,TRUE,15.27843498
max_sbt_temp_lag10_scaled,*,length.max_ocean_scaled + age.max_ocean_scaled,3415.896429,TRUE,15.34222864
min_sbt_temp_lag3_scaled,*,age.maturity_ocean_scaled + age.max_ocean_scaled,3415.916645,TRUE,15.36244438
max_sbt_temp_lag2_scaled,*,length.max_ocean_scaled + age.max_ocean_scaled,3415.949336,TRUE,15.39513557
seas_sbt_temp_lag10_scaled,*,length.max_ocean_scaled + age.max_ocean_scaled,3415.951096,TRUE,15.39689505
max_sst_temp_lag10_scaled,+,age.maturity_ocean_scaled,3415.952484,TRUE,15.39828306
min_sbt_temp_lag10_scaled,*,age.maturity_ocean_scaled + tl_ocean_scaled,3415.980422,TRUE,15.42622202
min_sbt_temp_lag6_scaled,*,length.max_ocean_scaled + age.maturity_ocean_scaled,3416.06158,TRUE,15.50737957
max_sbt_temp_lag3_scaled,*,age.maturity_ocean_scaled + age.max_ocean_scaled,3416.080351,TRUE,15.52615049
seas_sbt_temp_lag4_scaled,*,age.maturity_ocean_scaled + length.max_ocean_scaled,3416.103217,TRUE,15.54901655
max_sbt_temp_lag7_scaled,*,length.max_ocean_scaled + age.maturity_ocean_scaled,3416.121102,TRUE,15.56690195
max_sst_temp_change_lag6_scaled,*,age.max_ocean_scaled,3416.121385,TRUE,15.56718419
max_sbt_temp_change_abs_lag9_scaled,*,length.max_ocean_scaled + age.max_ocean_scaled,3416.123672,TRUE,15.56947156
min_sbt_temp_lag10_scaled,*,age.maturity_ocean_scaled,3416.140742,TRUE,15.58654147
min_sst_temp_lag2_scaled,*,length.max_ocean_scaled,3416.163129,TRUE,15.60892899
max_sst_temp_lag8_scaled,*,tl_ocean_scaled + age.max_ocean_scaled,3416.175268,TRUE,15.62106784
max_sst_temp_lag7_scaled,+,age.max_ocean_scaled + tl_ocean_scaled,3416.188138,TRUE,15.63393784
min_sst_temp_change_lag2_scaled,*,age.max_ocean_scaled + tl_ocean_scaled,3416.195292,TRUE,15.6410915
min_sst_temp_lag1_scaled,*,age.maturity_ocean_scaled + length.max_ocean_scaled,3416.223358,TRUE,15.66915765
seas_sst_temp_lag10_scaled,+,age.max_ocean_scaled + tl_ocean_scaled,3416.239535,TRUE,15.68533495
min_sbt_temp_lag9_scaled,*,length.max_ocean_scaled + age.maturity_ocean_scaled,3416.272633,TRUE,15.71843251
seas_sbt_temp_lag2_scaled,*,age.max_ocean_scaled + tl_ocean_scaled,3416.27495,TRUE,15.7207497
min_sbt_temp_lag5_scaled,*,length.max_ocean_scaled + age.max_ocean_scaled,3416.29834,TRUE,15.74413944
min_sbt_temp_lag2_scaled,*,length.max_ocean_scaled + age.maturity_ocean_scaled,3416.312781,TRUE,15.75858104
min_sst_temp_change_lag2_scaled,*,tl_ocean_scaled + age.max_ocean_scaled,3416.343079,TRUE,15.78887887
seas_sst_temp_change_abs_lag4_scaled,*,age.maturity_ocean_scaled + age.max_ocean_scaled,3416.345967,TRUE,15.79176605
max_sbt_temp_lag9_scaled,*,length.max_ocean_scaled + age.max_ocean_scaled,3416.361688,TRUE,15.80748791
seas_sbt_temp_lag7_scaled,*,age.max_ocean_scaled + tl_ocean_scaled,3416.362174,TRUE,15.80797341
min_sst_temp_lag9_scaled,*,age.maturity_ocean_scaled,3416.377071,TRUE,15.82287103
max_sst_temp_change_lag6_scaled,*,age.max_ocean_scaled + age.maturity_ocean_scaled,3416.382272,TRUE,15.82807121
min_sst_temp_lag3_scaled,*,length.max_ocean_scaled,3416.401405,TRUE,15.84720441
max_sst_temp_lag10_scaled,+,age.maturity_ocean_scaled + tl_ocean_scaled,3416.409488,TRUE,15.85528768
min_sst_temp_lag9_scaled,*,age.maturity_ocean_scaled + tl_ocean_scaled,3416.427223,TRUE,15.8730224
min_sbt_temp_lag3_scaled,*,age.maturity_ocean_scaled + tl_ocean_scaled,3416.433202,TRUE,15.87900134
max_sbt_temp_lag1_scaled,*,age.maturity_ocean_scaled + age.max_ocean_scaled,3416.438086,TRUE,15.88388587
min_sbt_temp_lag9_scaled,*,age.maturity_ocean_scaled + length.max_ocean_scaled,3416.454424,TRUE,15.90022314
max_sst_temp_lag7_scaled,+,age.maturity_ocean_scaled,3416.460391,TRUE,15.90619061
seas_sbt_temp_lag3_scaled,*,length.max_ocean_scaled + age.max_ocean_scaled,3416.46358,TRUE,15.90937947
min_sbt_temp_lag5_scaled,*,age.maturity_ocean_scaled + age.max_ocean_scaled,3416.464733,TRUE,15.91053205
min_sbt_temp_lag7_scaled,*,length.max_ocean_scaled + age.max_ocean_scaled,3416.476928,TRUE,15.92272781
max_sbt_temp_lag5_scaled,*,length.max_ocean_scaled,3416.478161,TRUE,15.923961
min_sst_temp_lag9_scaled,*,length.max_ocean_scaled + age.maturity_ocean_scaled,3416.478781,TRUE,15.92458096
min_sst_temp_lag1_scaled,*,length.max_ocean_scaled,3416.496456,TRUE,15.94225511
min_sst_temp_lag5_scaled,*,age.maturity_ocean_scaled + age.max_ocean_scaled,3416.499678,TRUE,15.94547744
min_sbt_temp_lag10_scaled,*,length.max_ocean_scaled + age.max_ocean_scaled,3416.530403,TRUE,15.97620241
