temp_variable,sign,trait_variable,AICc,converge,DeltaAIC
seas_sbt_temp_lag10_scaled,+,age.max_ocean_scaled + tl_ocean_scaled,3667.405775,TRUE,19.84843342
seas_sbt_temp_change_lag3_scaled,+,age.max_ocean_scaled + tl_ocean_scaled,3667.407086,TRUE,19.84974439
seas_sbt_temp_change_abs_lag5_scaled,+,age.max_ocean_scaled + age.maturity_ocean_scaled,3667.411658,TRUE,19.85431634
max_sst_temp_change_lag8_scaled,+,age.max_ocean_scaled,3667.417175,TRUE,19.85983337
seas_sbt_temp_change_lag5_scaled,*,age.max_ocean_scaled + tl_ocean_scaled,3667.426736,TRUE,19.86939433
max_sst_temp_change_abs_lag1_scaled,*,length.max_ocean_scaled + age.max_ocean_scaled,3667.428714,TRUE,19.87137175
seas_sst_temp_change_lag5_scaled,+,age.max_ocean_scaled + tl_ocean_scaled,3667.446343,TRUE,19.88900065
min_sst_temp_lag1_scaled,*,tl_ocean_scaled + age.max_ocean_scaled,3667.447937,TRUE,19.89059528
max_sbt_temp_change_abs_scaled,*,age.max_ocean_scaled,3667.452161,TRUE,19.89481868
seas_sbt_temp_lag6_scaled,+,age.max_ocean_scaled + age.maturity_ocean_scaled,3667.452631,TRUE,19.89528945
max_sst_temp_change_lag7_scaled,+,age.max_ocean_scaled + tl_ocean_scaled,3667.462715,TRUE,19.90537271
max_sst_temp_lag9_scaled,*,age.maturity_ocean_scaled + length.max_ocean_scaled,3667.465172,TRUE,19.90783003
max_sbt_temp_change_abs_lag1_scaled,*,tl_ocean_scaled + age.max_ocean_scaled,3667.478604,TRUE,19.92126254
seas_sbt_temp_change_abs_lag5_scaled,*,age.max_ocean_scaled + tl_ocean_scaled,3667.479472,TRUE,19.92213015
min_sst_temp_change_lag1_scaled,*,age.max_ocean_scaled + tl_ocean_scaled,3667.479906,TRUE,19.92256397
max_sst_temp_lag10_scaled,*,tl_ocean_scaled + age.maturity_ocean_scaled,3667.482464,TRUE,19.92512207
seas_sbt_temp_lag8_scaled,*,age.maturity_ocean_scaled + age.max_ocean_scaled,3667.490557,TRUE,19.93321534
max_sbt_temp_change_lag3_scaled,+,age.max_ocean_scaled,3667.491678,TRUE,19.93433604
min_sst_temp_change_lag9_scaled,+,age.max_ocean_scaled + age.maturity_ocean_scaled,3667.500803,TRUE,19.9434606
max_sbt_temp_lag2_scaled,+,age.max_ocean_scaled + age.maturity_ocean_scaled,3667.513443,TRUE,19.95610061
min_sst_temp_change_lag9_scaled,*,age.max_ocean_scaled,3667.522267,TRUE,19.96492498
min_sbt_temp_scaled,+,age.max_ocean_scaled,3667.522993,TRUE,19.96565133
max_sst_temp_change_abs_lag8_scaled,*,length.max_ocean_scaled + age.max_ocean_scaled,3667.527545,TRUE,19.97020313
seas_sbt_temp_change_abs_lag4_scaled,+,age.max_ocean_scaled,3667.534668,TRUE,19.9773262
min_sbt_temp_change_abs_lag7_scaled,+,age.max_ocean_scaled + tl_ocean_scaled,3667.535279,TRUE,19.97793737
min_sbt_temp_change_abs_lag5_scaled,*,tl_ocean_scaled + age.max_ocean_scaled,3667.547686,TRUE,19.99034364
seas_sbt_temp_change_scaled,+,age.max_ocean_scaled,3667.550929,TRUE,19.99358739
max_sst_temp_lag6_scaled,*,age.maturity_ocean_scaled + tl_ocean_scaled,3667.552379,TRUE,19.9950372
min_sst_temp_change_scaled,*,age.max_ocean_scaled,3667.555781,TRUE,19.99843945
seas_sbt_temp_lag5_scaled,+,age.max_ocean_scaled + tl_ocean_scaled,3667.559358,TRUE,20.00201635
seas_sbt_temp_change_lag7_scaled,*,age.max_ocean_scaled + tl_ocean_scaled,3667.561305,TRUE,20.00396306
seas_sbt_temp_change_lag7_scaled,*,tl_ocean_scaled + age.max_ocean_scaled,3667.562521,TRUE,20.00517918
max_sbt_temp_change_lag1_scaled,+,age.max_ocean_scaled,3667.565275,TRUE,20.00793348
max_sst_temp_change_abs_lag8_scaled,*,age.max_ocean_scaled + length.max_ocean_scaled,3667.567365,TRUE,20.01002348
seas_sbt_temp_lag6_scaled,*,length.max_ocean_scaled,3667.568849,TRUE,20.01150739
min_sst_temp_change_lag7_scaled,*,age.maturity_ocean_scaled + age.max_ocean_scaled,3667.572465,TRUE,20.01512299
max_sst_temp_change_abs_lag9_scaled,*,length.max_ocean_scaled + age.max_ocean_scaled,3667.574575,TRUE,20.01723354
max_sst_temp_change_abs_lag1_scaled,+,age.max_ocean_scaled + age.maturity_ocean_scaled,3667.5794,TRUE,20.02205757
min_sbt_temp_change_abs_lag9_scaled,+,age.max_ocean_scaled + tl_ocean_scaled,3667.580819,TRUE,20.0234774
seas_sst_temp_lag9_scaled,+,age.max_ocean_scaled + age.maturity_ocean_scaled,3667.58323,TRUE,20.02588771
min_sbt_temp_lag2_scaled,+,age.max_ocean_scaled + tl_ocean_scaled,3667.590318,TRUE,20.03297637
max_sbt_temp_lag4_scaled,*,length.max_ocean_scaled,3667.590324,TRUE,20.03298175
min_sst_temp_change_lag8_scaled,+,length.max_ocean_scaled,3667.590653,TRUE,20.0333111
seas_sbt_temp_change_lag6_scaled,+,age.max_ocean_scaled + tl_ocean_scaled,3667.592946,TRUE,20.03560413
seas_sst_temp_change_abs_lag9_scaled,+,age.max_ocean_scaled,3667.597069,TRUE,20.0397267
max_sbt_temp_lag7_scaled,+,age.max_ocean_scaled + age.maturity_ocean_scaled,3667.600558,TRUE,20.04321654
seas_sst_temp_lag1_scaled,*,age.maturity_ocean_scaled + age.max_ocean_scaled,3667.602844,TRUE,20.04550164
min_sst_temp_change_lag7_scaled,*,age.max_ocean_scaled + length.max_ocean_scaled,3667.604031,TRUE,20.04668855
max_sst_temp_change_abs_lag6_scaled,+,length.max_ocean_scaled + age.max_ocean_scaled,3667.604228,TRUE,20.0468856
max_sst_temp_change_abs_lag6_scaled,+,age.max_ocean_scaled + length.max_ocean_scaled,3667.604228,TRUE,20.0468856
min_sbt_temp_lag1_scaled,+,age.max_ocean_scaled + age.maturity_ocean_scaled,3667.607836,TRUE,20.0504938
seas_sbt_temp_change_abs_lag6_scaled,*,tl_ocean_scaled + age.max_ocean_scaled,3667.609367,TRUE,20.05202493
seas_sbt_temp_lag2_scaled,+,age.max_ocean_scaled + tl_ocean_scaled,3667.611105,TRUE,20.0537626
max_sbt_temp_change_abs_lag5_scaled,+,age.max_ocean_scaled + tl_ocean_scaled,3667.611123,TRUE,20.05378095
min_sst_temp_change_abs_lag4_scaled,+,age.max_ocean_scaled,3667.621877,TRUE,20.06453475
max_sbt_temp_change_lag2_scaled,+,age.max_ocean_scaled,3667.62504,TRUE,20.06769783
max_sbt_temp_change_lag5_scaled,*,age.max_ocean_scaled + tl_ocean_scaled,3667.625383,TRUE,20.06804094
min_sst_temp_change_abs_scaled,+,age.max_ocean_scaled,3667.629577,TRUE,20.07223475
max_sst_temp_change_lag8_scaled,*,age.max_ocean_scaled + age.maturity_ocean_scaled,3667.636441,TRUE,20.07909891
min_sst_temp_change_scaled,+,age.max_ocean_scaled,3667.639333,TRUE,20.08199149
min_sbt_temp_lag4_scaled,*,length.max_ocean_scaled + age.maturity_ocean_scaled,3667.63947,TRUE,20.0821277
min_sst_temp_lag5_scaled,+,age.max_ocean_scaled,3667.643531,TRUE,20.08618859
seas_sbt_temp_change_abs_lag5_scaled,+,length.max_ocean_scaled + age.max_ocean_scaled,3667.646302,TRUE,20.08896027
seas_sbt_temp_change_abs_lag5_scaled,+,age.max_ocean_scaled + length.max_ocean_scaled,3667.646302,TRUE,20.08896027
max_sbt_temp_lag6_scaled,*,length.max_ocean_scaled + tl_ocean_scaled,3667.651478,TRUE,20.09413628
max_sbt_temp_lag1_scaled,+,age.max_ocean_scaled + tl_ocean_scaled,3667.657395,TRUE,20.10005279
min_sbt_temp_change_abs_lag4_scaled,+,age.max_ocean_scaled,3667.657749,TRUE,20.10040731
min_sbt_temp_change_abs_lag2_scaled,+,age.max_ocean_scaled,3667.664129,TRUE,20.10678718
max_sbt_temp_change_abs_lag3_scaled,*,age.max_ocean_scaled + age.maturity_ocean_scaled,3667.672109,TRUE,20.11476716
max_sbt_temp_change_lag6_scaled,+,age.max_ocean_scaled,3667.677091,TRUE,20.11974891
max_sst_temp_lag3_scaled,+,age.maturity_ocean_scaled + tl_ocean_scaled,3667.689449,TRUE,20.13210695
max_sbt_temp_change_abs_scaled,+,age.max_ocean_scaled,3667.690837,TRUE,20.13349456
seas_sbt_temp_lag1_scaled,*,age.maturity_ocean_scaled + age.max_ocean_scaled,3667.691249,TRUE,20.13390747
max_sbt_temp_change_lag7_scaled,+,age.max_ocean_scaled + tl_ocean_scaled,3667.699334,TRUE,20.14199237
seas_sst_temp_change_lag4_scaled,+,age.max_ocean_scaled + age.maturity_ocean_scaled,3667.69993,TRUE,20.1425884
min_sst_temp_change_lag5_scaled,+,age.max_ocean_scaled,3667.701133,TRUE,20.14379129
max_sst_temp_change_lag5_scaled,+,age.max_ocean_scaled + tl_ocean_scaled,3667.702674,TRUE,20.14533156
max_sbt_temp_change_abs_lag1_scaled,*,age.max_ocean_scaled,3667.704735,TRUE,20.1473934
min_sst_temp_change_lag4_scaled,+,age.max_ocean_scaled + tl_ocean_scaled,3667.70953,TRUE,20.15218788
max_sbt_temp_change_lag6_scaled,*,length.max_ocean_scaled + age.max_ocean_scaled,3667.717373,TRUE,20.16003075
min_sbt_temp_change_lag5_scaled,+,age.max_ocean_scaled,3667.720218,TRUE,20.16287643
min_sst_temp_change_lag9_scaled,+,age.max_ocean_scaled + length.max_ocean_scaled,3667.721294,TRUE,20.16395185
min_sst_temp_change_lag9_scaled,+,length.max_ocean_scaled + age.max_ocean_scaled,3667.721294,TRUE,20.16395185
seas_sst_temp_lag1_scaled,*,age.max_ocean_scaled + length.max_ocean_scaled,3667.72759,TRUE,20.1702481
seas_sst_temp_change_abs_lag2_scaled,+,age.max_ocean_scaled,3667.729679,TRUE,20.17233744
min_sst_temp_lag9_scaled,*,age.maturity_ocean_scaled + length.max_ocean_scaled,3667.736279,TRUE,20.17893734
seas_sst_temp_change_lag4_scaled,*,age.max_ocean_scaled,3667.743185,TRUE,20.18584299
min_sbt_temp_change_lag4_scaled,+,age.max_ocean_scaled,3667.750843,TRUE,20.19350059
seas_sbt_temp_lag6_scaled,+,length.max_ocean_scaled + age.max_ocean_scaled,3667.752054,TRUE,20.19471243
seas_sbt_temp_lag6_scaled,+,age.max_ocean_scaled + length.max_ocean_scaled,3667.752054,TRUE,20.19471243
min_sst_temp_lag5_scaled,*,age.maturity_ocean_scaled + age.max_ocean_scaled,3667.752525,TRUE,20.19518296
seas_sst_temp_change_lag8_scaled,*,length.max_ocean_scaled + age.max_ocean_scaled,3667.757037,TRUE,20.19969455
max_sbt_temp_change_scaled,*,age.max_ocean_scaled,3667.758267,TRUE,20.20092462
seas_sst_temp_lag9_scaled,*,age.maturity_ocean_scaled + age.max_ocean_scaled,3667.761541,TRUE,20.20419896
min_sst_temp_lag2_scaled,*,tl_ocean_scaled + age.max_ocean_scaled,3667.763675,TRUE,20.20633291
max_sst_temp_scaled,*,age.maturity_ocean_scaled,3667.767734,TRUE,20.21039175
max_sbt_temp_change_abs_lag4_scaled,+,age.max_ocean_scaled + tl_ocean_scaled,3667.769783,TRUE,20.21244066
seas_sst_temp_change_lag1_scaled,*,age.max_ocean_scaled,3667.770054,TRUE,20.21271225
seas_sst_temp_lag5_scaled,+,length.max_ocean_scaled,3667.779517,TRUE,20.22217468
min_sst_temp_lag4_scaled,+,age.max_ocean_scaled + age.maturity_ocean_scaled,3667.791433,TRUE,20.23409151
seas_sst_temp_change_lag5_scaled,*,age.max_ocean_scaled,3667.794921,TRUE,20.23757869
min_sbt_temp_lag5_scaled,*,length.max_ocean_scaled + age.maturity_ocean_scaled,3667.797991,TRUE,20.24064928
max_sst_temp_change_abs_lag1_scaled,+,age.max_ocean_scaled + length.max_ocean_scaled,3667.798871,TRUE,20.24152872
max_sst_temp_change_abs_lag1_scaled,+,length.max_ocean_scaled + age.max_ocean_scaled,3667.798871,TRUE,20.24152872
max_sbt_temp_change_abs_lag1_scaled,+,age.max_ocean_scaled + age.maturity_ocean_scaled,3667.80313,TRUE,20.24578788
min_sbt_temp_change_lag9_scaled,+,age.max_ocean_scaled,3667.810446,TRUE,20.25310454
max_sbt_temp_change_abs_lag3_scaled,+,age.max_ocean_scaled + age.maturity_ocean_scaled,3667.810588,TRUE,20.2532461
max_sst_temp_lag8_scaled,*,age.maturity_ocean_scaled + tl_ocean_scaled,3667.81449,TRUE,20.25714797
min_sbt_temp_lag10_scaled,*,length.max_ocean_scaled,3667.814536,TRUE,20.25719445
seas_sbt_temp_scaled,+,age.max_ocean_scaled + tl_ocean_scaled,3667.816942,TRUE,20.25959991
seas_sst_temp_lag9_scaled,+,age.max_ocean_scaled + length.max_ocean_scaled,3667.819963,TRUE,20.26262095
seas_sst_temp_lag9_scaled,+,length.max_ocean_scaled + age.max_ocean_scaled,3667.819963,TRUE,20.26262095
min_sbt_temp_change_lag8_scaled,*,tl_ocean_scaled + age.max_ocean_scaled,3667.821494,TRUE,20.26415198
seas_sst_temp_change_lag9_scaled,*,age.max_ocean_scaled,3667.821666,TRUE,20.26432384
min_sbt_temp_change_lag2_scaled,+,age.max_ocean_scaled + tl_ocean_scaled,3667.827919,TRUE,20.2705773
min_sst_temp_change_abs_lag6_scaled,+,age.max_ocean_scaled + tl_ocean_scaled,3667.829114,TRUE,20.27177161
min_sbt_temp_change_abs_lag1_scaled,*,age.max_ocean_scaled + age.maturity_ocean_scaled,3667.829635,TRUE,20.27229276
max_sbt_temp_change_lag4_scaled,+,age.max_ocean_scaled,3667.83199,TRUE,20.27464818
seas_sst_temp_change_abs_lag6_scaled,*,tl_ocean_scaled + age.max_ocean_scaled,3667.837613,TRUE,20.28027091
min_sst_temp_change_abs_lag8_scaled,+,age.max_ocean_scaled,3667.83958,TRUE,20.2822378
min_sbt_temp_scaled,*,tl_ocean_scaled + age.max_ocean_scaled,3667.844156,TRUE,20.28681441
max_sst_temp_change_lag8_scaled,*,age.max_ocean_scaled + length.max_ocean_scaled,3667.849846,TRUE,20.2925042
seas_sst_temp_change_abs_lag7_scaled,+,age.max_ocean_scaled + tl_ocean_scaled,3667.850152,TRUE,20.29281032
max_sbt_temp_lag9_scaled,*,length.max_ocean_scaled + age.maturity_ocean_scaled,3667.855114,TRUE,20.2977718
min_sst_temp_lag3_scaled,+,age.max_ocean_scaled + age.maturity_ocean_scaled,3667.857007,TRUE,20.29966455
max_sbt_temp_change_lag2_scaled,*,age.max_ocean_scaled,3667.866658,TRUE,20.30931632
max_sbt_temp_lag5_scaled,*,length.max_ocean_scaled,3667.868869,TRUE,20.31152726
max_sbt_temp_change_abs_lag8_scaled,+,age.max_ocean_scaled,3667.873246,TRUE,20.31590429
max_sbt_temp_lag2_scaled,+,age.max_ocean_scaled + length.max_ocean_scaled,3667.874331,TRUE,20.31698862
max_sbt_temp_lag2_scaled,+,length.max_ocean_scaled + age.max_ocean_scaled,3667.874331,TRUE,20.31698862
seas_sst_temp_change_abs_lag1_scaled,+,age.max_ocean_scaled,3667.874785,TRUE,20.31744257
max_sbt_temp_change_abs_lag3_scaled,*,age.max_ocean_scaled + length.max_ocean_scaled,3667.879254,TRUE,20.32191173
min_sbt_temp_change_abs_lag3_scaled,+,age.max_ocean_scaled + age.maturity_ocean_scaled,3667.88696,TRUE,20.32961764
max_sst_temp_lag1_scaled,*,age.maturity_ocean_scaled,3667.887623,TRUE,20.33028135
seas_sst_temp_lag2_scaled,+,age.maturity_ocean_scaled,3667.896159,TRUE,20.33881736
max_sst_temp_lag2_scaled,*,age.maturity_ocean_scaled + length.max_ocean_scaled,3667.899351,TRUE,20.34200906
0,+,age.max_ocean_scaled + age.maturity_ocean_scaled,3667.90419,TRUE,20.34684804
min_sst_temp_change_abs_scaled,*,age.max_ocean_scaled + age.maturity_ocean_scaled,3667.904419,TRUE,20.34707712
min_sbt_temp_lag4_scaled,+,age.max_ocean_scaled + age.maturity_ocean_scaled,3667.904872,TRUE,20.34753051
seas_sbt_temp_lag6_scaled,*,tl_ocean_scaled + age.max_ocean_scaled,3667.90556,TRUE,20.34821846
seas_sbt_temp_change_lag8_scaled,+,age.max_ocean_scaled + tl_ocean_scaled,3667.907053,TRUE,20.34971066
min_sst_temp_lag8_scaled,+,age.max_ocean_scaled,3667.919609,TRUE,20.36226681
seas_sst_temp_change_lag4_scaled,+,age.max_ocean_scaled + length.max_ocean_scaled,3667.920407,TRUE,20.36306502
seas_sst_temp_change_lag4_scaled,+,length.max_ocean_scaled + age.max_ocean_scaled,3667.920407,TRUE,20.36306502
min_sst_temp_change_lag4_scaled,*,age.max_ocean_scaled,3667.924805,TRUE,20.36746286
min_sst_temp_lag6_scaled,+,age.max_ocean_scaled + tl_ocean_scaled,3667.925589,TRUE,20.36824727
min_sst_temp_change_abs_lag2_scaled,+,age.max_ocean_scaled,3667.927114,TRUE,20.369772
max_sst_temp_change_abs_lag3_scaled,+,age.max_ocean_scaled,3667.927173,TRUE,20.36983065
min_sbt_temp_change_lag8_scaled,*,age.max_ocean_scaled + tl_ocean_scaled,3667.928237,TRUE,20.37089527
min_sst_temp_scaled,+,age.max_ocean_scaled,3667.930568,TRUE,20.3732262
seas_sst_temp_change_scaled,+,age.max_ocean_scaled,3667.931016,TRUE,20.37367447
min_sbt_temp_change_abs_scaled,+,age.max_ocean_scaled,3667.931237,TRUE,20.3738955
min_sst_temp_change_abs_lag1_scaled,+,age.max_ocean_scaled,3667.935181,TRUE,20.37783877
seas_sbt_temp_lag1_scaled,+,age.max_ocean_scaled,3667.936329,TRUE,20.37898754
max_sbt_temp_scaled,+,age.max_ocean_scaled + tl_ocean_scaled,3667.9385,TRUE,20.38115843
seas_sbt_temp_scaled,*,length.max_ocean_scaled + age.maturity_ocean_scaled,3667.939522,TRUE,20.3821802
min_sbt_temp_change_abs_lag9_scaled,*,age.max_ocean_scaled + age.maturity_ocean_scaled,3667.94125,TRUE,20.38390837
min_sst_temp_change_abs_lag6_scaled,*,age.maturity_ocean_scaled + age.max_ocean_scaled,3667.943917,TRUE,20.38657545
min_sbt_temp_lag6_scaled,+,age.max_ocean_scaled + age.maturity_ocean_scaled,3667.946054,TRUE,20.38871225
max_sst_temp_change_lag9_scaled,*,age.max_ocean_scaled,3667.949564,TRUE,20.39222236
seas_sst_temp_change_abs_lag3_scaled,*,age.max_ocean_scaled,3667.950519,TRUE,20.39317748
seas_sbt_temp_lag2_scaled,*,tl_ocean_scaled + age.max_ocean_scaled,3667.951316,TRUE,20.39397443
min_sst_temp_change_lag7_scaled,*,length.max_ocean_scaled + age.max_ocean_scaled,3667.951348,TRUE,20.39400597
max_sbt_temp_lag7_scaled,+,age.max_ocean_scaled + length.max_ocean_scaled,3667.955601,TRUE,20.39825878
max_sbt_temp_lag7_scaled,+,length.max_ocean_scaled + age.max_ocean_scaled,3667.955601,TRUE,20.39825878
seas_sbt_temp_change_abs_lag7_scaled,+,age.max_ocean_scaled,3667.956349,TRUE,20.39900731
seas_sst_temp_change_abs_lag5_scaled,+,age.max_ocean_scaled,3667.962686,TRUE,20.40534369
min_sbt_temp_change_lag7_scaled,+,age.max_ocean_scaled + age.maturity_ocean_scaled,3667.9658,TRUE,20.40845776
min_sbt_temp_lag1_scaled,+,length.max_ocean_scaled + age.max_ocean_scaled,3667.967666,TRUE,20.41032356
min_sbt_temp_lag1_scaled,+,age.max_ocean_scaled + length.max_ocean_scaled,3667.967666,TRUE,20.41032356
min_sbt_temp_lag8_scaled,+,age.max_ocean_scaled + tl_ocean_scaled,3667.968127,TRUE,20.41078548
min_sst_temp_change_lag1_scaled,+,age.max_ocean_scaled + tl_ocean_scaled,3667.972742,TRUE,20.41540026
min_sbt_temp_change_lag1_scaled,+,age.max_ocean_scaled,3667.978501,TRUE,20.42115933
max_sst_temp_change_abs_lag5_scaled,+,age.max_ocean_scaled,3667.981282,TRUE,20.42393968
seas_sbt_temp_change_abs_lag1_scaled,+,age.max_ocean_scaled,3667.984009,TRUE,20.42666695
max_sbt_temp_change_scaled,+,age.max_ocean_scaled,3667.984984,TRUE,20.42764239
seas_sbt_temp_change_lag2_scaled,+,age.max_ocean_scaled,3667.987601,TRUE,20.43025931
min_sbt_temp_change_scaled,*,age.max_ocean_scaled,3667.990823,TRUE,20.43348131
seas_sst_temp_change_abs_lag8_scaled,+,age.max_ocean_scaled + tl_ocean_scaled,3667.99164,TRUE,20.43429793
min_sst_temp_lag8_scaled,*,tl_ocean_scaled + age.max_ocean_scaled,3667.993679,TRUE,20.43633687
seas_sbt_temp_change_lag9_scaled,+,age.max_ocean_scaled,3667.993891,TRUE,20.43654855
min_sst_temp_lag10_scaled,*,length.max_ocean_scaled + age.maturity_ocean_scaled,3667.99643,TRUE,20.43908772
max_sbt_temp_change_abs_lag2_scaled,+,age.max_ocean_scaled + age.maturity_ocean_scaled,3668.004288,TRUE,20.44694637
max_sst_temp_change_lag9_scaled,+,age.max_ocean_scaled,3668.010478,TRUE,20.45313613
min_sbt_temp_change_abs_lag6_scaled,+,age.max_ocean_scaled + age.maturity_ocean_scaled,3668.013623,TRUE,20.45628084
max_sbt_temp_change_abs_lag1_scaled,+,length.max_ocean_scaled + age.max_ocean_scaled,3668.019615,TRUE,20.46227303
max_sbt_temp_change_abs_lag1_scaled,+,age.max_ocean_scaled + length.max_ocean_scaled,3668.019615,TRUE,20.46227303
seas_sbt_temp_lag10_scaled,*,length.max_ocean_scaled + age.max_ocean_scaled,3668.020584,TRUE,20.46324207
max_sbt_temp_change_abs_lag3_scaled,+,age.max_ocean_scaled + length.max_ocean_scaled,3668.025179,TRUE,20.46783677
max_sbt_temp_change_abs_lag3_scaled,+,length.max_ocean_scaled + age.max_ocean_scaled,3668.025179,TRUE,20.46783677
seas_sbt_temp_lag7_scaled,+,age.max_ocean_scaled,3668.02536,TRUE,20.46801818
max_sst_temp_change_abs_lag6_scaled,*,tl_ocean_scaled + age.max_ocean_scaled,3668.026434,TRUE,20.46909231
max_sst_temp_change_lag2_scaled,*,age.max_ocean_scaled + tl_ocean_scaled,3668.02816,TRUE,20.47081816
max_sst_temp_change_lag6_scaled,+,age.max_ocean_scaled,3668.028491,TRUE,20.47114928
min_sbt_temp_change_abs_lag1_scaled,*,age.max_ocean_scaled + length.max_ocean_scaled,3668.040759,TRUE,20.48341699
seas_sbt_temp_change_lag5_scaled,+,age.max_ocean_scaled,3668.045087,TRUE,20.48774487
max_sbt_temp_change_lag5_scaled,+,age.max_ocean_scaled,3668.046521,TRUE,20.48917882
min_sbt_temp_change_lag6_scaled,+,age.max_ocean_scaled + tl_ocean_scaled,3668.048007,TRUE,20.49066499
min_sst_temp_change_abs_scaled,*,age.max_ocean_scaled + length.max_ocean_scaled,3668.059315,TRUE,20.50197332
seas_sst_temp_change_lag2_scaled,+,age.max_ocean_scaled,3668.059919,TRUE,20.50257691
max_sst_temp_change_abs_lag4_scaled,+,age.max_ocean_scaled,3668.060091,TRUE,20.50274906
seas_sst_temp_change_lag4_scaled,*,tl_ocean_scaled + age.max_ocean_scaled,3668.062604,TRUE,20.50526228
max_sbt_temp_change_abs_lag9_scaled,+,age.max_ocean_scaled,3668.070315,TRUE,20.51297343
max_sst_temp_change_abs_lag6_scaled,*,age.max_ocean_scaled + tl_ocean_scaled,3668.073374,TRUE,20.5160322
min_sbt_temp_change_lag2_scaled,*,tl_ocean_scaled + age.max_ocean_scaled,3668.074137,TRUE,20.51679483
seas_sbt_temp_lag10_scaled,+,age.max_ocean_scaled + age.maturity_ocean_scaled,3668.074338,TRUE,20.51699622
max_sbt_temp_change_abs_lag2_scaled,*,age.max_ocean_scaled + tl_ocean_scaled,3668.074511,TRUE,20.51716942
min_sst_temp_change_abs_lag7_scaled,+,age.max_ocean_scaled,3668.074614,TRUE,20.5172723
max_sbt_temp_change_lag8_scaled,+,age.max_ocean_scaled,3668.075365,TRUE,20.51802341
max_sst_temp_change_lag3_scaled,+,age.max_ocean_scaled,3668.083198,TRUE,20.52585594
max_sst_temp_change_abs_lag7_scaled,+,age.max_ocean_scaled,3668.084303,TRUE,20.52696102
seas_sst_temp_lag7_scaled,+,age.max_ocean_scaled + age.maturity_ocean_scaled,3668.08771,TRUE,20.53036829
max_sst_temp_change_scaled,+,age.max_ocean_scaled,3668.097388,TRUE,20.54004575
min_sbt_temp_change_abs_lag8_scaled,*,age.max_ocean_scaled,3668.09933,TRUE,20.54198803
